species,decimalLongitude,decimalLatitude,gbifID,month,year,geometry,elev,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_08,bio_09,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Icterus auratus,-90.318344,20.171278,3186230389,8,2020,"c(-90.318344, 20.171278)",4,26.637500762939453,12.808333396911621,67.41228485107422,190.20474243164063,36.099998474121094,17.100000381469727,18.999998092651367,27.883333206176758,26.25,28.583332061767578,24.016666412353516,1076,209,16,81.13838958740234,555,54,255,77
Icterus auratus,-88.05996,19.39006,3184634441,11,2008,"c(-88.05996, 19.39006)",12,26.049999237060547,11.516666412353516,71.09053802490234,168.11790466308594,33.79999923706055,17.600000381469727,16.19999885559082,27.16666603088379,25.21666717529297,27.71666717529297,23.733333587646484,1298,205,37,53.5001106262207,527,129,460,167
Icterus auratus,-88.868645,21.39302,3166112279,5,2020,"c(-88.868645, 21.39302)",1,25.570833206176758,12.608333587646484,72.04762268066406,177.2063446044922,34,16.5,17.5,27.016666412353516,24.883333206176758,27.266666412353516,23.049999237060547,786,134,17,61.99993133544922,334,71,273,117
Icterus auratus,-88.35312,18.732405,3143263569,4,2020,"c(-88.35312, 18.732405)",10,25.883333206176758,10.133333206176758,70.86247253417969,157.4127655029297,32.5,18.200000762939453,14.299999237060547,27.399999618530273,25.233333587646484,27.399999618530273,23.666667938232422,1108,164,28,51.43330764770508,432,111,432,173
Icterus auratus,-90.426254,19.82767,3142232576,3,2020,"c(-90.426254, 19.82767)",23,26.495832443237305,12.591667175292969,64.57264709472656,210.04824829101563,36.400001525878906,16.899999618530273,19.500001907348633,27.78333282470703,26.116666793823242,28.75,23.649999618530273,1181,236,17,82.86548614501953,619,60,261,86
Icterus auratus,-89.46698,20.985567,3133382527,1,2020,"c(-89.46698, 20.985567)",11,25.866666793823242,13.033332824707031,66.49659729003906,201.13690185546875,35.70000076293945,16.100000381469727,19.600000381469727,27.183332443237305,25.450000762939453,27.94999885559082,23.116666793823242,937,164,22,69.18217468261719,447,73,226,98
Icterus auratus,-89.7709,19.408876,3132559521,1,2020,"c(-89.7709, 19.408876)",171,25.516666412353516,13.549999237060547,66.097564697265625,212.0605926513672,35.79999923706055,15.300000190734863,20.5,26.28333282470703,23.549999237060547,27.75,22.633333206176758,1121,215,22,70.70861053466797,529,83,292,88
Icterus auratus,-89.515786,21.068692,3113683724,3,2021,"c(-89.515786, 21.068692)",10,25.875,12.666666030883789,66.31761932373047,200.24417114257813,35.400001525878906,16.299999237060547,19.10000228881836,27.183332443237305,25.450000762939453,27.950000762939453,23.116666793823242,890,157,22,66.39012145996094,410,71,211,103
Icterus auratus,-89.764261,19.991059,3112793748,3,2019,"c(-89.764261, 19.991059)",123,25.5625,13.674999237060547,65.74519348144531,207.23419189453125,36.099998474121094,15.300000190734863,20.799999237060547,26.816665649414063,25.266666412353516,27.78333282470703,22.75,1063,196,21,73.93144989013672,518,76,274,88
Icterus auratus,-89.178272,21.225463,3109045595,4,2021,"c(-89.178272, 21.225463)",8,25.758333206176758,12.916666030883789,67.62653350830078,197.2404327392578,35.099998474121094,16,19.099998474121094,27.183334350585938,25.266666412353516,27.75,23.016666412353516,835,150,18,65.00707244873047,375,73,291,108
Icterus auratus,-87.237493,20.520655,3070339648,3,2019,"c(-87.237493, 20.520655)",9,25.91666603088379,10.166666030883789,66.44880676269531,181.0491180419922,33,17.700000762939453,15.299999237060547,27.116666793823242,24.91666603088379,27.866666793823242,23.483333587646484,1293,213,37,55.28115463256836,556,135,414,182
Icterus auratus,-89.288625,21.322235,3032173872,1,2021,"c(-89.288625, 21.322235)",2,25.850000381469727,11.65000057220459,68.12865447998047,191.20433044433594,34.20000076293945,17.100000381469727,17.100000381469727,27.383333206176758,25.149999618530273,27.71666717529297,23.149999618530273,747,139,17,65.21227264404297,329,70,255,94
Icterus auratus,-87.58541,19.791391,2800732597,1,1993,"c(-87.58541, 19.791391)",3,26.183332443237305,10.333333015441895,70.29478454589844,161.02420043945313,33,18.299999237060547,14.700000762939453,27.30000114440918,25.316665649414063,27.83333396911621,24,1259,199,35,53.86549758911133,525,125,405,178
Icterus auratus,-88.78146,19.030615,2798553183,1,2001,"c(-88.78146, 19.030615)",68,25.366666793823242,12.666666030883789,72.79693603515625,164.25221252441406,33.79999923706055,16.399999618530273,17.399999618530273,26.399999618530273,24.883333206176758,26.883333206176758,23.049999237060547,964,149,17,58.66684341430664,403,73,332,115
Icterus auratus,-89.303955,20.203726,2796276242,10,2019,"c(-89.303955, 20.203726)",79,25.58333396911621,14.983332633972168,68.10606384277344,202.56683349609375,36.599998474121094,14.600000381469727,21.999998092651367,26.899999618530273,23.683334350585938,27.66666603088379,22.799999237060547,1148,204,25,66.61463165283203,533,95,302,99
Icterus auratus,-89.294136,19.781113,2789077356,12,2019,"c(-89.294136, 19.781113)",83,25.61250114440918,14.658332824707031,69.14308166503906,197.669677734375,36.20000076293945,15,21.200000762939453,27,23.78333282470703,27.600000381469727,22.899999618530273,1050,190,25,66.047454833984375,466,81,375,88
Icterus auratus,-88.41003,18.331118,2785546531,6,2019,"c(-88.41003, 18.331118)",6,26.066667556762695,10.183333396911621,68.34452056884766,170.61831665039063,32.79999923706055,17.899999618530273,14.899999618530273,27.600000381469727,25.433334350585938,27.66666603088379,23.649999618530273,1295,219,23,64.2674789428711,531,89,528,165
Icterus auratus,-89.77923,20.510527,2781218736,11,2019,"c(-89.77923, 20.510527)",26,25.77083396911621,14.158332824707031,67.101104736328125,206.60081481933594,36.29999923706055,15.199999809265137,21.099998474121094,27.066667556762695,23.816667556762695,27.933332443237305,22.933332443237305,1107,195,24,73.55196380615234,546,81,279,86
Icterus auratus,-88.25494,18.707493,2777902481,10,2019,"c(-88.25494, 18.707493)",1,26.170833587646484,9.808332443237305,70.05953216552734,158.321533203125,32.599998474121094,18.600000381469727,13.999998092651367,27.266666412353516,25.516666412353516,27.69999885559082,23.950000762939453,1187,182,29,52.796348571777344,460,110,439,183
Icterus auratus,-89.85718,19.58308,277491798,1,2010,"c(-89.85718, 19.58308)",142,25.64583396911621,13.375,64.92718505859375,214.2901153564453,36,15.399999618530273,20.600000381469727,26.96666717529297,23.649999618530273,27.933332443237305,22.733333587646484,1135,219,22,74.1116943359375,544,78,289,84
Icterus auratus,-90.44117,20.202923,277490555,9,1995,"c(-90.44117, 20.202923)",5,26.616666793823242,12.216666221618652,67.124542236328125,191.0537109375,35.70000076293945,17.5,18.200000762939453,27.96666717529297,26.03333282470703,28.55000114440918,23.950000762939453,1011,199,14,83.625640869140625,529,47,377,67
Icterus auratus,-89.672455,21.28132,2770196255,5,2019,"c(-89.672455, 21.28132)",2,25.954166412353516,9.891666412353516,65.94444274902344,185.1591339111328,33.29999923706055,18.299999237060547,15,27.116666793823242,25.133333206176758,27.75,23.33333396911621,685,128,19,62.83252716064453,298,65,214,93
Icterus auratus,-89.61952,20.737667,2766036124,6,2019,"c(-89.61952, 20.737667)",15,25.891666412353516,13.850000381469727,67.2330093383789,202.20188903808594,36.29999923706055,15.699999809265137,20.599998474121094,27.116666793823242,25.58333396911621,28.049999237060547,23.133333206176758,1065,183,24,72.597137451171875,528,78,255,98
Icterus auratus,-88.15393,19.812735,2763577032,5,2019,"c(-88.15393, 19.812735)",21,25.96666717529297,12.766666412353516,70.92591857910156,175.43882751464844,34.5,16.5,18,27.08333396911621,25.133333206176758,27.733333587646484,23.58333396911621,1192,203,38,57.807830810546875,512,123,443,136
Icterus auratus,-88.04627,19.485561,2762683969,11,2019,"c(-88.04627, 19.485561)",16,26.087499618530273,11.225000381469727,70.59748077392578,169.07672119140625,33.70000076293945,17.799999237060547,15.900001525878906,27.233333587646484,25.200000762939453,27.78333282470703,23.766666412353516,1285,211,38,55.13216018676758,536,130,458,159
Icterus auratus,-90.71201,18.962265,2752438967,4,2019,"c(-90.71201, 18.962265)",20,26.3125,12.458333015441895,64.55094909667969,212.77523803710938,36.29999923706055,17,19.299999237060547,27.58333396911621,25.916667938232422,28.616666793823242,23.41666603088379,1330,253,19,83.21742248535156,699,68,280,96
Icterus auratus,-88.62932,20.974594,2745439875,6,2019,"c(-88.62932, 20.974594)",21,25.72916603088379,13.725000381469727,70.38460540771484,182.6006622314453,35.400001525878906,15.899999618530273,19.500001907348633,27.049999237060547,25.233333587646484,27.600000381469727,23.200000762939453,1303,205,35,61.96833419799805,588,120,463,154
Icterus auratus,-89.213806,19.8841,2744976012,5,2019,"c(-89.213806, 19.8841)",137,25.299999237060547,14.733333587646484,69.17057800292969,196.66537475585938,36,14.699999809265137,21.299999237060547,26.683332443237305,23.433334350585938,27.299999237060547,22.600000381469727,1096,196,25,65.22490692138672,489,86,391,95
Icterus auratus,-88.1351,18.342325,2744431241,3,2019,"c(-88.1351, 18.342325)",14,26.304166793823242,8.308333396911621,65.93916320800781,160.70098876953125,32.099998474121094,19.5,12.599998474121094,27.399999618530273,25.616666793823242,27.866666793823242,24.066665649414063,1341,224,24,58.41322326660156,547,100,475,197
Icterus auratus,-89.016525,20.93692,2736414092,2,2019,"c(-89.016525, 20.93692)",14,25.787500381469727,13.708333969116211,68.54166412353516,195.60076904296875,35.70000076293945,15.699999809265137,20,27.116666793823242,25.383333206176758,27.799999237060547,23.100000381469727,1004,180,21,70.52051544189453,483,77,363,104
Icterus auratus,-88.96868,20.769396,2735734106,1,2019,"c(-88.96868, 20.769396)",16,25.77916717529297,13.858333587646484,68.26765441894531,196.67071533203125,36,15.699999809265137,20.299999237060547,27.100000381469727,23.883333206176758,27.816667556762695,23.08333396911621,1015,183,20,69.32816314697266,483,77,357,100
Icterus auratus,-88.116234,20.700167,2733356612,3,2019,"c(-88.116234, 20.700167)",22,25.850000381469727,14.050000190734863,71.319793701171875,182.58248901367188,35.400001525878906,15.699999809265137,19.700000762939453,27.383333206176758,23.933334350585938,27.799999237060547,23.399999618530273,1144,184,36,61.10609436035156,505,115,404,117
Icterus auratus,-87.92615,20.099688,2730816614,2,2019,"c(-87.92615, 20.099688)",20,25.799999237060547,12.75,71.22905731201172,174.12118530273438,34.099998474121094,16.200000762939453,17.89999771118164,26.900001525878906,24.983333587646484,27.55000114440918,23.433334350585938,1180,193,39,55.03002166748047,502,128,422,148
Icterus auratus,-89.43369,18.410717000000002,2729333381,4,2008,"c(-89.43369, 18.410717)",273,24.862499237060547,13.408333778381348,70.5701675415039,188.80154418945313,34.400001525878906,15.399999618530273,19.000001907348633,25.766666412353516,24.46666717529297,26.766666412353516,22.266666412353516,1102,199,25,61.949954986572266,491,83,358,135
Icterus auratus,-87.66959,18.783665,2722894064,1,1991,"c(-87.66959, 18.783665)",1,26.60416603088379,8.574999809265137,69.153228759765625,150.70225524902344,32.5,20.100000381469727,12.399999618530273,26.83333396911621,25.883333206176758,28.083332061767578,24.516666412353516,1394,218,30,53.99610137939453,584,119,420,227
Icterus auratus,-90.1208,20.393688,2720869217,7,2019,"c(-90.1208, 20.393688)",8,26.516666412353516,13.799999237060547,69.34672546386719,184.29635620117188,36.400001525878906,16.5,19.900001525878906,27.633333206176758,26.25,28.46666717529297,23.983333587646484,1020,185,18,77.790924072265625,512,59,259,76
Icterus auratus,-87.22032,21.415016,2714733016,7,2017,"c(-87.22032, 21.415016)",0,25.40416717529297,11.441666603088379,68.92570495605469,196.25418090820313,33.099998474121094,16.5,16.599998474121094,26.933332443237305,24.100000381469727,27.433332443237305,22.766666412353516,1149,189,34,51.453819274902344,460,124,409,165
Icterus auratus,-88.38876,18.549925000000002,2710772363,10,2019,"c(-88.38876, 18.549925)",18,25.941667556762695,9.883333206176758,68.63426208496094,165.71925354003906,32.5,18.100000381469727,14.399999618530273,27.516666412353516,25.266666412353516,27.516666412353516,23.600000381469727,1169,179,24,57.21751022338867,464,97,464,171
Icterus auratus,-88.156746,21.596525,2707159874,6,2019,"c(-88.156746, 21.596525)",1,25.700000762939453,11.066666603088379,70.94017028808594,175.83567810058594,33,17.399999618530273,15.600000381469727,26.933334350585938,24.850000381469727,27.433334350585938,23.25,729,122,17,53.19816207885742,297,71,253,121
Icterus auratus,-88.93382,21.311451,2685619654,6,2019,"c(-88.93382, 21.311451)",6,25.691665649414063,13.416666030883789,70.24432373046875,184.6351776123047,35,15.899999618530273,19.100000381469727,27.03333282470703,25.200000762939453,27.516666412353516,23.100000381469727,850,147,19,63.397945404052734,373,74,297,117
Icterus auratus,-88.0551,20.834242,2674278657,3,2019,"c(-88.0551, 20.834242)",21,25.799999237060547,14.016667366027832,71.880340576171875,181.52134704589844,35.20000076293945,15.699999809265137,19.5,27.33333396911621,23.899999618530273,27.700000762939453,23.33333396911621,1160,179,39,58.22744369506836,502,122,409,129
Icterus auratus,-88.25896,20.506243,2665365046,3,2019,"c(-88.25896, 20.506243)",26,25.825000762939453,14.066667556762695,71.04376983642578,181.6903076171875,35.400001525878906,15.600000381469727,19.80000114440918,27.299999237060547,23.933332443237305,27.75,23.366666793823242,1176,198,34,62.2995719909668,523,112,408,119
Icterus auratus,-88.35891,18.005749,2652533943,12,2017,"c(-88.35891, 18.005749)",18,25.983333587646484,9.183333396911621,67.03162384033203,166.24642944335938,32.20000076293945,18.5,13.700000762939453,27.133333206176758,25.299999237060547,27.549999237060547,23.66666603088379,1575,245,40,54.37272262573242,606,127,568,245
Icterus auratus,-89.966667,19.716667,2630678664,5,1952,"c(-89.966667, 19.716667)",102,25.89583396911621,13.22499942779541,64.51219177246094,212.1476593017578,36.20000076293945,15.699999809265137,20.5,27.16666603088379,23.933334350585938,28.183334350585938,23.016666412353516,1144,219,22,77.26588439941406,567,71,283,83
Icterus auratus,-88.773315,20.621794,2630629202,3,1898,"c(-88.773315, 20.621794)",28,25.77083396911621,13.875,69.72361755371094,189.86192321777344,35.70000076293945,15.800000190734863,19.900001525878906,27.166667938232422,23.899999618530273,27.75,23.16666603088379,1157,201,28,65.2516098022461,534,98,407,117
Icterus auratus,-90.721667,19.355,2630555880,6,1951,"c(-90.721667, 19.355)",4,26.28333282470703,12.133333206176758,64.19752502441406,207.0939178466797,35.900001525878906,17,18.900001525878906,27.53333282470703,25.86666488647461,28.516666412353516,23.44999885559082,1285,248,15,87.84905242919922,701,54,269,85
Icterus auratus,-88.25,19.716667,2630547524,3,1953,"c(-88.25, 19.716667)",26,25.95833396911621,12.633333206176758,70.973785400390625,174.35377502441406,34.5,16.700000762939453,17.799999237060547,27.066665649414063,25.183334350585938,27.69999885559082,23.583332061767578,1191,202,36,58.4853401184082,513,118,389,135
Icterus auratus,-88.786895,21.084744,2573861233,2,2020,"c(-88.786895, 21.084744)",12,25.712499618530273,13.508333206176758,70.35590362548828,182.42214965820313,35.20000076293945,16,19.200000762939453,26.96666717529297,25.28333282470703,27.566667556762695,23.183334350585938,1189,196,29,65.28590393066406,552,100,425,140
Icterus auratus,-89.462886,20.098211,2460116624,11,2019,"c(-89.462886, 20.098211)",96,25.504167556762695,14.591667175292969,67.55400848388672,204.11070251464844,36.400001525878906,14.800000190734863,21.60000228881836,26.799999237060547,23.616666793823242,27.633333206176758,22.71666717529297,1102,201,24,68.37355041503906,516,89,289,94
Icterus auratus,-89.250809,20.680486,2273310921,6,2019,"c(-89.250809, 20.680486)",19,25.72916603088379,13.891666412353516,67.4352798461914,202.9269561767578,36.099998474121094,15.5,20.599998474121094,27.066667556762695,23.799999237060547,27.816665649414063,22.950000762939453,1024,176,22,70.4209213256836,495,80,385,93
Icterus auratus,-89.666667,20.416667,2243639823,11,1998,"c(-89.666667, 20.416667)",48,25.53333282470703,14.450000762939453,66.89814758300781,210.28480529785156,36.400001525878906,14.800000190734863,21.60000228881836,26.866666793823242,23.53333282470703,27.733333587646484,22.649999618530273,1106,202,24,72.30242156982422,538,84,283,86
Icterus auratus,-90.215904,20.645254,2230415459,11,2018,"c(-90.215904, 20.645254)",5,26.82499885559082,13.533333778381348,73.15315246582031,160.53176879882813,36,17.5,18.5,27.883333206176758,26.549999237060547,28.46666717529297,24.600000381469727,792,138,11,78.08020782470703,395,39,312,68
Icterus auratus,-89.54444,20.251389,2230261430,11,2018,"c(-89.54444, 20.251389)",55,25.52916717529297,14.574999809265137,66.85779571533203,209.28945922851563,36.5,14.699999809265137,21.799999237060547,26.849998474121094,23.566665649414063,27.71666717529297,22.66666603088379,1093,203,22,71.02123260498047,524,84,287,85
Icterus auratus,-88.16848,21.191986,2226746115,12,2018,"c(-88.16848, 21.191986)",17,25.649999618530273,13.783333778381348,71.04811096191406,188.25758361816406,35,15.600000381469727,19.399999618530273,27.25,24.899999618530273,27.58333396911621,23.066665649414063,1227,196,37,60.28105163574219,545,123,443,143
Icterus auratus,-89.22636,20.53512,2221317125,12,2018,"c(-89.22636, 20.53512)",22,25.766666412353516,14.216666221618652,67.69840240478516,201.6785888671875,36.400001525878906,15.399999618530273,21.000001907348633,27.066665649414063,23.866666793823242,27.866666793823242,23.016666412353516,1122,195,27,67.472625732421875,528,95,288,102
Icterus auratus,-89.045044,20.583284,2220418437,11,2018,"c(-89.045044, 20.583284)",22,25.79166603088379,14.083333015441895,68.0354232788086,198.73272705078125,36.20000076293945,15.5,20.700000762939453,27.116666793823242,23.883333206176758,27.850000381469727,23.08333396911621,1120,194,28,65.90496063232422,519,92,402,107
Icterus auratus,-87.747734,19.789307,2211143198,1,1999,"c(-87.747734, 19.789307)",11,26.037500381469727,11.141666412353516,70.51688385009766,167.11622619628906,33.29999923706055,17.5,15.799999237060547,27.183332443237305,25.166667938232422,27.733333587646484,23.75,1268,200,39,50.98566818237305,518,134,415,190
Icterus auratus,-88.24477,18.30188,2208268565,10,2018,"c(-88.24477, 18.30188)",17,26.09166717529297,8.633333206176758,66.4102554321289,165.4310302734375,32,19,13,27.25,25.383333206176758,27.683334350585938,23.78333282470703,1366,223,26,57.50437927246094,540,103,501,211
Icterus auratus,-87.96115,17.923979,2206905570,9,2018,"c(-87.96115, 17.923979)",2,26.641666412353516,6.700000286102295,62.03703308105469,149.17703247070313,31.700000762939453,20.899999618530273,10.80000114440918,26.899999618530273,25.933334350585938,28.100000381469727,24.58333396911621,1478,215,39,49.28848648071289,586,128,449,270
Icterus auratus,-90.14028,18.60774,2195436606,7,2018,"c(-90.14028, 18.60774)",86,26.20833396911621,13.483333587646484,65.77235412597656,217.53611755371094,36.70000076293945,16.200000762939453,20.5,26.96666717529297,25.883333206176758,28.549999237060547,23.28333282470703,1134,234,22,72.88863372802734,551,79,263,101
Icterus auratus,-88.304726,18.453423,2181232757,11,2014,"c(-88.304726, 18.453423)",9,26.137500762939453,9.158332824707031,66.849151611328125,167.25218200683594,32.29999923706055,18.600000381469727,13.69999885559082,27.233333587646484,25.5,27.733333587646484,23.78333282470703,1251,202,22,61.33051681518555,509,93,494,166
Icterus auratus,-90.78959,18.442036,2176007876,6,2018,"c(-90.78959, 18.442036)",64,26.212499618530273,12.591667175292969,63.91708755493164,216.63885498046875,36.5,16.799999237060547,19.700000762939453,27.483333587646484,25.83333396911621,28.566667556762695,23.266666412353516,1330,236,22,75.59681701660156,648,79,306,111
Icterus auratus,-87.61656,21.266535,2149928909,2,2018,"c(-87.61656, 21.266535)",16,25.179166793823242,13.175000190734863,70.83332824707031,190.12506103515625,34,15.399999618530273,18.600000381469727,26.53333282470703,24.133333206176758,27.066665649414063,22.583332061767578,1107,173,37,53.02547073364258,448,120,414,148
Icterus auratus,-89.09846,21.162977,2145329646,5,2018,"c(-89.09846, 21.162977)",8,25.72916603088379,13.27500057220459,68.0769271850586,197.2130584716797,35.29999923706055,15.800000190734863,19.5,27.100000381469727,25.25,27.733333587646484,22.983333587646484,899,160,19,66.62239074707031,414,75,319,110
Icterus auratus,-89.79083,20.877726,2139646114,3,2018,"c(-89.79083, 20.877726)",11,26.016666412353516,13.033333778381348,67.53022003173828,194.51962280273438,35.70000076293945,16.399999618530273,19.30000114440918,27.266666412353516,25.649999618530273,28.03333282470703,23.350000381469727,993,175,23,72.558807373046875,488,69,235,91
Icterus auratus,-88.07833,19.875566,2138156207,2,2018,"c(-88.07833, 19.875566)",6,26.037500381469727,12.458333015441895,71.19047546386719,171.47918701171875,34.29999923706055,16.799999237060547,17.5,27.16666603088379,25.200000762939453,27.766666412353516,23.700000762939453,1194,201,38,56.68943405151367,510,123,437,143
Icterus auratus,-88.172,20.591303,2138040835,2,2018,"c(-88.172, 20.591303)",26,25.787500381469727,13.991666793823242,71.02369689941406,182.7209014892578,35.29999923706055,15.600000381469727,19.69999885559082,27.299999237060547,23.866666793823242,27.75,23.316667556762695,1154,191,35,61.861480712890625,511,114,403,117
Icterus auratus,-87.72775,18.699478,2135750281,2,2018,"c(-87.72775, 18.699478)",5,26.5625,8.458333969116211,68.766937255859375,151.55447387695313,32.400001525878906,20.100000381469727,12.30000114440918,26.766666412353516,25.850000381469727,28.049999237060547,24.46666717529297,1398,219,29,53.66244125366211,582,117,421,236
Icterus auratus,-90.24578,20.488922,2119243094,12,2017,"c(-90.24578, 20.488922)",4,26.84166717529297,13.59999942779541,70.83332824707031,172.12351989746094,36.400001525878906,17.200000762939453,19.200000762939453,27.899999618530273,26.616666793823242,28.649999618530273,24.483333587646484,918,164,14,78.138397216796875,460,47,226,75
Icterus auratus,-88.512924,18.32267,2118571323,3,2018,"c(-88.512924, 18.32267)",11,25.837499618530273,10.791666984558105,69.17735290527344,172.47035217285156,33,17.399999618530273,15.600000381469727,27.433332443237305,25.200000762939453,27.433332443237305,23.399999618530273,1300,211,26,62.881385803222656,536,90,536,167
Icterus auratus,-89.070625,19.564156,2109801085,11,2017,"c(-89.070625, 19.564156)",97,25.508333206176758,14.149999618530273,69.704437255859375,192.43455505371094,35.599998474121094,15.300000190734863,20.299999237060547,26.950000762939453,23.666667938232422,27.433332443237305,22.850000381469727,1026,174,24,62.022586822509766,446,83,362,108
Icterus auratus,-86.94812,20.769405,2102233926,11,2017,"c(-86.94812, 20.769405)",3,26.179166793823242,9.558333396911621,64.1498794555664,194.8362579345703,33.20000076293945,18.299999237060547,14.900001525878906,27.483333587646484,25.049999237060547,28.316665649414063,23.58333396911621,1296,203,38,51.835784912109375,543,139,400,195
Icterus auratus,-89.65455,21.04229,2083460129,7,2017,"c(-89.65455, 21.04229)",8,26.02083396911621,12.508333206176758,66.53368377685547,195.61627197265625,35.400001525878906,16.600000381469727,18.80000114440918,27.316667556762695,25.566665649414063,28.03333282470703,23.316665649414063,912,158,22,66.99678802490234,425,70,324,102
Icterus auratus,-90.38025,19.932947,2073809798,6,2017,"c(-90.38025, 19.932947)",6,26.52916717529297,12.524999618530273,65.57591247558594,204.50003051757813,36,16.899999618530273,19.100000381469727,27.883333206176758,26.03333282470703,28.633333206176758,23.71666717529297,1155,233,17,82.51203918457031,603,59,412,82
Icterus auratus,-87.10284,21.406637,2071441144,5,2017,"c(-87.10284, 21.406637)",7,25.41666603088379,11.166666030883789,68.08943176269531,200.854248046875,33,16.600000381469727,16.399999618530273,26.933334350585938,24.116666793823242,27.53333282470703,22.733333587646484,1171,188,36,48.93785095214844,464,129,403,181
Icterus auratus,-92.2184,18.608372,2053180209,3,2017,"c(-92.2184, 18.608372)",2,26.670833587646484,9.77500057220459,61.867095947265625,204.75550842285156,34.79999923706055,19,15.799999237060547,27.683334350585938,26.100000381469727,28.700000762939453,23.799999237060547,1494,258,27,65.48468017578125,681,105,403,210
Icterus auratus,-90.69754,19.662983,2052949496,5,2017,"c(-90.69754, 19.662983)",33,26.34583282470703,11.558333396911621,64.57170104980469,199.6981658935547,35.5,17.600000381469727,17.899999618530273,27.600000381469727,25.850000381469727,28.450000762939453,23.600000381469727,1181,228,15,87.15128326416016,639,50,254,79
Icterus auratus,-88.53329,20.0372,2052828510,5,2017,"c(-88.53329, 20.0372)",32,25.90416717529297,14.441666603088379,70.10517883300781,188.2510223388672,36,15.399999618530273,20.600000381469727,27.366666793823242,23.33333396911621,27.866666793823242,23.33333396911621,1142,188,24,60.66434097290039,503,110,391,110
Icterus auratus,-89.554634,18.616674,2047445773,3,2017,"c(-89.554634, 18.616674)",280,24.774999618530273,13.049999237060547,69.78609466552734,190.817626953125,34.20000076293945,15.5,18.700000762939453,25.616666793823242,24.44999885559082,26.700000762939453,22.16666603088379,1007,187,22,62.66804504394531,443,78,334,114
Icterus auratus,-90.5259,19.855852,2039603168,2,2017,"c(-90.5259, 19.855852)",-1,26.85416603088379,12.441666603088379,65.82891845703125,203.21795654296875,36.400001525878906,17.5,18.900001525878906,28.133333206176758,26.383333206176758,28.983333587646484,24.066667556762695,1140,227,16,84.21409606933594,602,54,409,79
Icterus auratus,-88.030043,20.541499,2013756317,6,2018,"c(-88.030043, 20.541499)",25,25.725000381469727,13.766666412353516,70.96219635009766,182.82505798339844,35,15.600000381469727,19.399999618530273,27.299999237060547,23.75,27.66666603088379,23.25,1135,181,40,58.78676986694336,486,125,382,125
Icterus auratus,-90.100116,18.434014,1987466128,11,1910,"c(-90.100116, 18.434014)",180,25.725000381469727,13.149999618530273,66.75127410888672,208.87686157226563,35.79999923706055,16.100000381469727,19.69999885559082,26.58333396911621,25.28333282470703,27.899999618530273,22.883333206176758,1138,232,25,69.670989990234375,541,83,270,111
Icterus auratus,-92.6313406,18.2798594,1895177491,8,1998,"c(-92.6313406, 18.2798594)",4,26.587499618530273,10.191666603088379,62.144309997558594,210.93003845214844,35,18.600000381469727,16.399999618530273,27.71666717529297,25.866666793823242,28.683334350585938,23.616666793823242,1826,316,42,58.96415328979492,811,155,447,317
Icterus auratus,-92.5746729,18.5398472,1895177410,9,1998,"c(-92.5746729, 18.5398472)",-1,26.637500762939453,10.008333206176758,62.16355895996094,206.65216064453125,35,18.899999618530273,16.100000381469727,27.71666717529297,27.66666603088379,28.683334350585938,23.733333587646484,1529,263,32,62.13369369506836,683,118,372,258
Icterus auratus,-88.79,21.198333,1895087481,4,1888,"c(-88.79, 21.198333)",8,25.79166603088379,13.633333206176758,70.27491760253906,185.95985412597656,35.29999923706055,15.899999618530273,19.399999618530273,27.133333206176758,25.333332061767578,27.683332443237305,23.21666717529297,1139,193,27,66.63487243652344,533,93,406,133
Icterus auratus,-88.938333,21.165,1895087416,NA,1889,"c(-88.938333, 21.165)",9,25.745832443237305,13.558333396911621,69.52991485595703,190.84091186523438,35.29999923706055,15.800000190734863,19.5,27.066665649414063,25.316667556762695,27.683332443237305,23.100000381469727,996,174,22,66.90203094482422,464,83,355,118
Icterus auratus,-88.923333,20.126667,1895087362,4,1888,"c(-88.923333, 20.126667)",38,25.816665649414063,14.933333396911621,68.81720733642578,199.05838012695313,36.599998474121094,14.899999618530273,21.69999885559082,27.21666717529297,23.899999618530273,27.883333206176758,23.083332061767578,1192,207,27,63.3089485168457,534,103,418,110
Icterus auratus,-89.329444,19.2825,1894446743,10,2003,"c(-89.329444, 19.2825)",114,25.554166793823242,14.02500057220459,68.75,199.5273895263672,35.70000076293945,15.300000190734863,20.400001525878906,26.950000762939453,25.28333282470703,27.53333282470703,22.799999237060547,906,147,13,64.55716705322266,393,60,316,112
Icterus auratus,-87.193437,21.210106,1880598561,4,2012,"c(-87.193437, 21.210106)",5,25.358333587646484,11.866666793823242,68.99224853515625,200.6221466064453,33.20000076293945,16,17.200000762939453,26.850000381469727,24.100000381469727,27.450000762939453,22.649999618530273,1232,199,40,51.06386947631836,502,137,429,176
Icterus auratus,-89.41548,20.792528,1789125257,9,2010,"c(-89.41548, 20.792528)",15,25.71666717529297,13.633333206176758,67.159271240234375,203.5294647216797,35.900001525878906,15.600000381469727,20.30000114440918,27.049999237060547,25.299999237060547,27.816667556762695,22.933334350585938,999,172,23,71.86491394042969,490,76,247,91
