species,month,year,gbifID,geometry,decimalLatitude,decimalLongitude,elev,ID,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_08,bio_09,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Icterus auratus,7,2019,2692558791,"c(-86.73098, 21.231533)",21.231533,-86.73098,5,3774,26.045833587646484,28.100000381469727,23.600000381469727,1215,194,37,49.70945739746094,495,133,397,182,8.925000190734863,63.29787826538086,186.93043518066406,32.79999923706055,18.700000762939453,14.099998474121094,27.516666412353516,24.700000762939453
Icterus auratus,5,2019,2689838945,"c(-88.25431, 18.709984)",18.709984,-88.25431,5,3775,26.145832061767578,27.683332443237305,23.933334350585938,1189,182,29,52.53595733642578,461,111,439,183,9.808332443237305,70.05953216552734,158.49371337890625,32.599998474121094,18.600000381469727,13.999998092651367,27.25,25.483333587646484
Icterus auratus,10,2005,2689568642,"c(-87.7008, 18.73563)",18.73563,-87.7008,11,3776,26.570833206176758,28.03333282470703,24.483333587646484,1394,218,29,54.152854919433594,584,116,421,228,8.558333396911621,69.0188217163086,150.1129608154297,32.5,20.100000381469727,12.399999618530273,26.78333282470703,25.883333206176758
Icterus auratus,3,1996,2689262824,"c(-86.97065, 20.480005)",20.480005,-86.97065,6,3777,26.375,28.350000381469727,23.983333587646484,1444,242,33,52.77924346923828,598,148,428,247,8.199999809265137,62.59541702270508,179.41192626953125,32.5,19.399999618530273,13.100000381469727,27.600000381469727,25.266666412353516
Icterus auratus,4,2019,2687247858,"c(-87.57683, 20.13891)",20.13891,-87.57683,12,3778,25.820833206176758,27.516666412353516,23.549999237060547,1206,189,38,51.70387649536133,497,130,382,188,11.041666984558105,70.77991485595703,166.09771728515625,33,17.399999618530273,15.600000381469727,26.96666717529297,24.933334350585938
Icterus auratus,6,1975,2686927144,"c(-89.48389, 18.513882)",18.513882,-89.48389,283,3779,24.741666793823242,26.649999618530273,22.149999618530273,1049,191,23,61.13813018798828,459,79,343,128,13.183333396911621,70.12410736083984,188.99053955078125,34.20000076293945,15.399999618530273,18.80000114440918,25.616666793823242,24.366666793823242
Icterus auratus,6,2019,2685619654,"c(-88.93382, 21.311451)",21.311451,-88.93382,6,3781,25.691665649414063,27.516666412353516,23.100000381469727,850,147,19,63.397945404052734,373,74,297,117,13.416666030883789,70.24432373046875,184.6351776123047,35,15.899999618530273,19.100000381469727,27.03333282470703,25.200000762939453
Icterus auratus,5,1990,2685602589,"c(-88.56834, 20.683432)",20.683432,-88.56834,32,3782,25.8125,27.78333282470703,23.25,1217,207,31,64.700958251953125,559,106,433,122,14.091667175292969,70.10779571533203,187.54544067382813,35.70000076293945,15.600000381469727,20.100000381469727,27.21666717529297,23.916667938232422
Icterus auratus,4,2019,2684861185,"c(-89.561035, 20.811209)",20.811209,-89.561035,15,3783,25.808332443237305,27.933334350585938,23.016666412353516,1028,178,24,72.733642578125,510,76,248,93,13.533333778381348,66.66666412353516,203.44569396972656,36,15.699999809265137,20.299999237060547,27.100000381469727,25.433334350585938
Icterus auratus,4,2019,2684308133,"c(-87.08773, 20.870039)",20.870039,-87.08773,17,3784,25.679166793823242,27.833332061767578,23,1298,201,42,49.25521469116211,532,146,411,205,10.591667175292969,65.38065338134766,199.75503540039063,33.20000076293945,17,16.200000762939453,27.116666793823242,24.46666717529297
Icterus auratus,6,2019,2684096090,"c(-88.528046, 18.317663)",18.317663,-88.528046,6,3785,25.84583282470703,27.433332443237305,23.41666603088379,1301,210,26,62.58177185058594,538,91,537,166,10.808334350585938,69.28418731689453,171.5631103515625,33,17.399999618530273,15.600000381469727,27.41666603088379,25.200000762939453
Icterus auratus,3,2019,2683244325,"c(-90.196175, 20.81399)",20.81399,-90.196175,6,3786,26.52083396911621,28.266666412353516,24.083332061767578,797,143,11,76.0444107055664,396,44,300,77,12.808333396911621,70.375457763671875,174.3619384765625,35.5,17.299999237060547,18.200000762939453,27.71666717529297,26.149999618530273
Icterus auratus,5,2019,2681904129,"c(-90.60339, 19.79423)",19.79423,-90.60339,18,3787,26.491666793823242,28.600000381469727,23.733333587646484,1142,226,15,86.30317687988281,612,50,251,75,11.75,64.91712188720703,201.40228271484375,35.70000076293945,17.600000381469727,18.100000381469727,27.78333282470703,26.016666412353516
Icterus auratus,6,2018,2681812768,"c(-86.949974, 20.769417)",20.769417,-86.949974,3,3788,26.179166793823242,28.316665649414063,23.58333396911621,1296,203,38,51.835784912109375,543,139,400,195,9.558333396911621,64.1498794555664,194.8362579345703,33.20000076293945,18.299999237060547,14.900001525878906,27.483333587646484,25.049999237060547
Icterus auratus,4,2019,2681304322,"c(-88.13853, 18.345089)",18.345089,-88.13853,14,3789,26.304166793823242,27.866666793823242,24.066665649414063,1341,224,24,58.41322326660156,547,100,475,197,8.308333396911621,65.93916320800781,160.70098876953125,32.099998474121094,19.5,12.599998474121094,27.399999618530273,25.616666793823242
Icterus auratus,6,2019,2680694947,"c(-86.81734, 21.146736)",21.146736,-86.81734,3,3790,26.420833587646484,28.58333396911621,23.816665649414063,1230,191,39,47.60398864746094,490,139,391,196,10.491666793823242,66.4029541015625,196.83241271972656,33.79999923706055,18,15.799999237060547,27.866666793823242,25.149999618530273
Icterus auratus,6,2019,2680040280,"c(-88.14302, 18.350065)",18.350065,-88.14302,3,3791,26.325000762939453,27.866666793823242,24.100000381469727,1335,223,24,58.513336181640625,545,100,475,196,8.333333015441895,66.1375732421875,160.06390380859375,32.099998474121094,19.5,12.599998474121094,27.433332443237305,25.649999618530273
Icterus auratus,4,2019,2679383470,"c(-87.96038, 17.92215)",17.92215,-87.96038,2,3792,26.641666412353516,28.100000381469727,24.58333396911621,1478,215,39,49.28848648071289,586,128,449,270,6.700000286102295,62.03703308105469,149.17703247070313,31.700000762939453,20.899999618530273,10.80000114440918,26.899999618530273,25.933334350585938
Icterus auratus,5,2019,2678020067,"c(-88.362495, 18.41251)",18.41251,-88.362495,7,3793,26.045833587646484,27.649999618530273,23.66666603088379,1253,206,22,62.9182014465332,508,89,506,159,9.658333778381348,67.5407943725586,168.73133850097656,32.5,18.200000762939453,14.299999237060547,27.58333396911621,25.41666603088379
Icterus auratus,5,2019,2677331747,"c(-87.44499, 20.180025)",20.180025,-87.44499,4,3794,25.995832443237305,27.633333206176758,23.816665649414063,1186,204,34,56.067195892333984,502,121,372,172,10.458333015441895,70.66441345214844,159.32325744628906,32.79999923706055,18,14.799999237060547,27.066665649414063,25.149999618530273
Icterus auratus,3,2019,2675281260,"c(-86.872955, 21.04154)",21.04154,-86.872955,8,3795,26.079166412353516,28.316667556762695,23.399999618530273,1249,191,42,46.91823959350586,496,142,388,203,10.225000381469727,64.71519470214844,202.92697143554688,33.5,17.700000762939453,15.799999237060547,27.53333282470703,24.83333396911621
Icterus auratus,3,2019,2674278657,"c(-88.0551, 20.834242)",20.834242,-88.0551,21,3796,25.799999237060547,27.700000762939453,23.33333396911621,1160,179,39,58.22744369506836,502,122,409,129,14.016667366027832,71.880340576171875,181.52134704589844,35.20000076293945,15.699999809265137,19.5,27.33333396911621,23.899999618530273
Icterus auratus,3,2019,2673999145,"c(-86.85171, 21.048769)",21.048769,-86.85171,11,3797,26.120834350585938,28.33333396911621,23.450000762939453,1242,194,40,48.36690139770508,502,141,391,193,10.175000190734863,64.80891418457031,201.9390106201172,33.5,17.799999237060547,15.700000762939453,27.566665649414063,24.866666793823242
Icterus auratus,3,2019,2673883437,"c(-87.339165, 21.42666)",21.42666,-87.339165,1,3798,25.362499237060547,27.333332061767578,22.733333587646484,1118,186,33,53.74186325073242,453,118,413,150,11.941666603088379,69.42829132080078,194.38861083984375,33.400001525878906,16.200000762939453,17.200000762939453,27.28333282470703,24.08333396911621
Icterus auratus,3,2000,2673368671,"c(-87.69096, 21.493809)",21.493809,-87.69096,1,3799,25.516666412353516,27.399999618530273,22.950000762939453,833,134,27,50.06782913208008,333,97,285,134,11.799999237060547,70.23809814453125,188.02000427246094,33.599998474121094,16.799999237060547,16.799999237060547,26.950000762939453,24.366666793823242
Icterus auratus,2,2019,2671786928,"c(-89.65216, 21.160578)",21.160578,-89.65216,6,3800,25.95833396911621,27.933334350585938,23.233333587646484,799,143,21,62.63187789916992,346,70,263,105,11.733333587646484,65.91761016845703,195.1786346435547,34.79999923706055,17,17.799999237060547,27.33333396911621,25.483333587646484
Icterus auratus,4,2019,2671709009,"c(-88.16697, 18.954275)",18.954275,-88.16697,15,3801,25.995834350585938,27.483333587646484,23.850000381469727,1324,207,38,51.5599479675293,523,118,454,199,10.808333396911621,72.5391616821289,153.1555938720703,33.099998474121094,18.200000762939453,14.89999771118164,27.08333396911621,25.266666412353516
Icterus auratus,4,2019,2670957306,"c(-87.706825, 21.22566)",21.22566,-87.706825,14,3802,25.32499885559082,27.16666603088379,22.75,1067,164,36,54.10343933105469,435,119,357,136,13.433333396911621,71.075836181640625,187.6832275390625,34.29999923706055,15.399999618530273,18.899999618530273,27.066665649414063,24.350000381469727
Icterus auratus,3,2019,2670710684,"c(-87.96034, 17.922203)",17.922203,-87.96034,2,3803,26.641666412353516,28.100000381469727,24.58333396911621,1478,215,39,49.28848648071289,586,128,449,270,6.700000286102295,62.03703308105469,149.17703247070313,31.700000762939453,20.899999618530273,10.80000114440918,26.899999618530273,25.933334350585938
Icterus auratus,2,2019,2670319007,"c(-87.36809, 20.348982)",20.348982,-87.36809,12,3804,25.837499618530273,27.599998474121094,23.549999237060547,1227,206,36,55.19441604614258,522,127,389,177,10.391666412353516,69.27777862548828,168.98255920410156,32.79999923706055,17.799999237060547,15,27,24.899999618530273
Icterus auratus,3,2019,2669958620,"c(-89.32797, 21.21381)",21.21381,-89.32797,7,3806,25.799999237060547,27.80000114440918,23.049999237060547,812,147,19,64.4028091430664,361,71,278,103,12.383333206176758,66.93692779541016,197.461181640625,34.900001525878906,16.399999618530273,18.500001907348633,27.19999885559082,25.299999237060547
Icterus auratus,1,2019,2669891551,"c(-86.899445, 20.852795)",20.852795,-86.899445,7,3807,26.174999237060547,28.299999237060547,23.58333396911621,1269,195,40,48.70068359375,516,141,383,205,9.75,64.56954193115234,194.59161376953125,33.29999923706055,18.200000762939453,15.099998474121094,27.516666412353516,25
Icterus auratus,3,2019,2669271788,"c(-87.3868, 20.439821)",20.439821,-87.3868,20,3808,25.641666412353516,27.51666831970215,23.233333587646484,1267,200,40,51.26668167114258,526,138,399,202,10.816666603088379,68.45991516113281,178.11940002441406,32.900001525878906,17.100000381469727,15.80000114440918,26.883333206176758,24.633333206176758
Icterus auratus,4,2019,2668876500,"c(-88.12892, 21.500893)",21.500893,-88.12892,5,3809,25.787500381469727,27.516666412353516,23.299999237060547,877,145,21,53.982383728027344,359,84,273,140,12.241666793823242,71.17247772216797,178.04653930664063,33.900001525878906,16.700000762939453,17.200000762939453,26.916667938232422,25.066665649414063
Icterus auratus,4,2018,2668784036,"c(-87.02263, 20.68905)",20.68905,-87.02263,3,3810,26.204166412353516,28.299999237060547,23.649999618530273,1337,213,36,53.095115661621094,565,138,415,202,9.558333396911621,64.1498794555664,192.11097717285156,33.20000076293945,18.299999237060547,14.900001525878906,27.5,25.100000381469727
Icterus auratus,4,2019,2668583196,"c(-87.02613, 20.68735)",20.68735,-87.02613,9,3811,26.15833282470703,28.25,23.616666793823242,1336,213,36,53.33057403564453,566,138,417,199,9.566666603088379,64.63964080810547,191.41616821289063,33.099998474121094,18.299999237060547,14.799999237060547,27.433332443237305,25.066665649414063
Icterus auratus,3,2019,2668178725,"c(-87.36571, 21.377344)",21.377344,-87.365710000000007,15,3812,25.100000381469727,27.100000381469727,22.41666603088379,1167,193,35,53.38706588745117,476,123,434,159,12.149999618530273,69.42857360839844,198.51722717285156,33.29999923706055,15.800000190734863,17.5,27.049999237060547,23.83333396911621
Icterus auratus,2,2019,2666816183,"c(-88.8619, 21.046059)",21.046059,-88.8619,13,3813,25.758333206176758,27.683332443237305,23.149999618530273,1108,190,26,67.7281723022461,524,92,398,120,13.666666030883789,69.37393951416016,188.18309020996094,35.5,15.800000190734863,19.700000762939453,27.03333282470703,25.350000381469727
Icterus auratus,3,2019,2666479835,"c(-88.15402, 20.589016)",20.589016,-88.15402,26,3814,25.79166603088379,27.75,23.299999237060547,1151,189,36,61.325252532958984,508,117,401,118,14,71.06599426269531,183.73440551757813,35.29999923706055,15.600000381469727,19.69999885559082,27.316665649414063,23.866666793823242
Icterus auratus,4,2019,2666377769,"c(-87.22614, 20.508781)",20.508781,-87.22614,10,3815,25.945833206176758,27.866666793823242,23.5,1295,214,36,55.541648864746094,557,134,415,181,10.058333396911621,66.6114730834961,180.84976196289063,32.900001525878906,17.799999237060547,15.10000228881836,27.149999618530273,24.96666717529297
Icterus auratus,4,2019,2666135767,"c(-86.869286, 21.038221)",21.038221,-86.869286,8,3816,26.079166412353516,28.316667556762695,23.399999618530273,1249,191,42,46.91823959350586,496,142,388,203,10.225000381469727,64.71519470214844,202.92697143554688,33.5,17.700000762939453,15.799999237060547,27.53333282470703,24.83333396911621
Icterus auratus,3,2019,2665365046,"c(-88.25896, 20.506243)",20.506243,-88.25896,26,3817,25.825000762939453,27.75,23.366666793823242,1176,198,34,62.2995719909668,523,112,408,119,14.066667556762695,71.04376983642578,181.6903076171875,35.400001525878906,15.600000381469727,19.80000114440918,27.299999237060547,23.933332443237305
Icterus auratus,2,2019,2665241076,"c(-88.572235, 20.681812)",20.681812,-88.572235,34,3818,25.799999237060547,27.766666412353516,23.25,1218,207,30,64.58815002441406,559,105,433,123,14.100000381469727,70.14925384521484,187.09500122070313,35.70000076293945,15.600000381469727,20.100000381469727,27.21666717529297,23.916667938232422
Icterus auratus,1,2019,2665076016,"c(-89.64914, 20.972452)",20.972452,-89.64914,12,3819,26.316665649414063,28.316665649414063,23.633333206176758,975,164,22,69.501556396484375,467,70,362,100,13.033332824707031,67.88194274902344,193.653076171875,36,16.799999237060547,19.200000762939453,27.58333396911621,25.833332061767578
Icterus auratus,4,2019,2664491650,"c(-87.61782, 20.074284)",20.074284,-87.61782,12,3820,25.90833282470703,27.616666793823242,23.649999618530273,1211,188,38,52.38385009765625,503,130,390,181,10.949999809265137,71.10389709472656,165.82896423339844,33,17.600000381469727,15.399999618530273,27.066665649414063,25
Icterus auratus,3,1998,2663645473,"c(-87.30552, 20.409517)",20.409517,-87.30552,3,3822,25.941667556762695,27.80000114440918,23.600000381469727,1256,211,36,55.94352340698242,540,130,401,176,10.15000057220459,67.66666412353516,174.22340393066406,32.900001525878906,17.899999618530273,15.000001907348633,27.116666793823242,24.96666717529297
Icterus auratus,3,2019,2663292829,"c(-87.47591, 20.202398)",20.202398,-87.47591,11,3823,25.862499237060547,27.516666412353516,23.649999618530273,1186,199,36,54.13201141357422,493,124,371,180,10.741666793823242,70.66886901855469,161.04945373535156,32.79999923706055,17.600000381469727,15.19999885559082,26.96666717529297,25.016666412353516
Icterus auratus,2,2019,2662835797,"c(-88.042595, 19.572615)",19.572615,-88.042595,15,3824,26.14583396911621,27.866666793823242,23.799999237060547,1266,213,38,55.86298370361328,532,129,407,156,11.508333206176758,70.17276763916016,171.4968719482422,34,17.600000381469727,16.399999618530273,27.25,25.28333282470703
Icterus auratus,1,2019,2661351325,"c(-88.37324, 20.191603)",20.191603,-88.37324,34,3825,25.870832443237305,27.799999237060547,23.33333396911621,1197,197,33,58.996002197265625,518,116,391,130,14.27500057220459,70.32019805908203,185.07318115234375,35.70000076293945,15.399999618530273,20.30000114440918,27.333332061767578,23.950000762939453
Icterus auratus,2,2019,2660929251,"c(-88.19748, 20.697706)",20.697706,-88.19748,24,3826,25.945833206176758,27.866666793823242,23.483333587646484,1149,192,31,64.00402069091797,517,105,416,108,14.124999046325684,71.70050811767578,181.35171508789063,35.5,15.800000190734863,19.700000762939453,27.450000762939453,24.03333282470703
Icterus auratus,10,2018,2660282561,"c(-87.95999, 17.922083)",17.922083,-87.95999,2,3827,26.641666412353516,28.100000381469727,24.58333396911621,1478,215,39,49.28848648071289,586,128,449,270,6.700000286102295,62.03703308105469,149.17703247070313,31.700000762939453,20.899999618530273,10.80000114440918,26.899999618530273,25.933334350585938
Icterus auratus,2,2019,2659886306,"c(-89.76781, 20.857067)",20.857067,-89.76781,11,3828,26.02083396911621,28.03333282470703,23.350000381469727,1011,177,23,72.4552230834961,498,70,240,94,13.174999237060547,67.56410217285156,194.369140625,35.79999923706055,16.299999237060547,19.5,27.266666412353516,25.683334350585938
Icterus auratus,1,2019,2659297918,"c(-87.947754, 17.942308)",17.942308,-87.947754,2,3829,26.820833206176758,28.28333282470703,24.733333587646484,1458,213,38,49.44675064086914,581,125,438,269,7.175000190734863,64.0625,152.307373046875,32,20.799999237060547,11.200000762939453,27.016666412353516,26.149999618530273
Icterus auratus,3,2019,2659210545,"c(-86.90729, 20.843588)",20.843588,-86.90729,9,3830,26.149999618530273,28.28333282470703,23.549999237060547,1269,196,40,49.42748260498047,520,140,385,200,9.716666221618652,63.925437927246094,195.84312438964844,33.29999923706055,18.100000381469727,15.19999885559082,27.516666412353516,24.96666717529297
Icterus auratus,2,2019,2659005815,"c(-87.0385, 20.660814)",20.660814,-87.0385,8,3832,26.191665649414063,28.266666412353516,23.633333206176758,1340,216,36,53.91910934448242,570,138,419,197,9.566666603088379,64.63964080810547,191.0358428955078,33.099998474121094,18.299999237060547,14.799999237060547,27.483333587646484,25.100000381469727
Icterus auratus,1,2019,2658126015,"c(-87.31018, 20.397646)",20.397646,-87.31018,3,3834,25.945833206176758,27.80000114440918,23.600000381469727,1252,210,36,55.73525619506836,537,129,399,177,10.17500114440918,67.83332824707031,173.95741271972656,32.900001525878906,17.899999618530273,15.000001907348633,27.116666793823242,24.96666717529297
Icterus auratus,1,2019,2657127207,"c(-89.769714, 20.360823)",20.360823,-89.769714,53,3836,25.549999237060547,27.733333587646484,22.700000762939453,1105,202,22,73.394500732421875,540,80,284,82,14.133333206176758,66.66666412353516,208.40301513671875,36.20000076293945,15,21.200000762939453,26.866666793823242,23.566665649414063
Icterus auratus,2,2019,2656788899,"c(-87.295296, 20.428175)",20.428175,-87.295296,9,3837,25.891666412353516,27.75,23.53333282470703,1262,211,36,56.01726531982422,544,130,404,176,10.216667175292969,67.6600341796875,175.32870483398438,32.900001525878906,17.799999237060547,15.10000228881836,27.08333396911621,24.916667938232422
Icterus auratus,1,2019,2656558703,"c(-89.28743, 21.058691)",21.058691,-89.28743,11,3838,25.84166717529297,27.933334350585938,23.03333282470703,901,160,20,67.466033935546875,420,74,322,103,13.033333778381348,66.83760833740234,203.278076171875,35.5,16,19.5,27.233333587646484,25.366666793823242
Icterus auratus,1,2019,2655515934,"c(-89.28459, 21.073822)",21.073822,-89.28459,12,3839,25.84166717529297,27.933334350585938,23.03333282470703,891,159,20,67.978973388671875,417,73,319,101,13.033333778381348,66.83760833740234,203.278076171875,35.5,16,19.5,27.233333587646484,25.366666793823242
Icterus auratus,1,2019,2654493841,"c(-87.31011, 20.424265)",20.424265,-87.31011,12,3841,25.866666793823242,27.733333587646484,23.5,1252,209,36,55.9128532409668,539,129,401,174,10.25,67.4342041015625,175.59422302246094,32.900001525878906,17.700000762939453,15.200000762939453,27.066667556762695,24.866666793823242
Icterus auratus,1,2019,2653376064,"c(-88.07233, 21.559076)",21.559076,-88.07233,7,3842,25.700000762939453,27.450000762939453,23.233333587646484,778,130,20,53.7622184753418,319,78,275,123,11.549999237060547,71.29630279541016,176.8666534423828,33.29999923706055,17.100000381469727,16.19999885559082,26.933332443237305,24.83333396911621
Icterus auratus,12,2017,2652533943,"c(-88.35891, 18.005749)",18.005749,-88.35891,18,3843,25.983333587646484,27.549999237060547,23.66666603088379,1575,245,40,54.37272262573242,606,127,568,245,9.183333396911621,67.03162384033203,166.24642944335938,32.20000076293945,18.5,13.700000762939453,27.133333206176758,25.299999237060547
Icterus auratus,10,1951,2630689563,"c(-88.938333, 21.148333)",21.148333,-88.938333,11,3844,25.75,27.700000762939453,23.100000381469727,1005,176,22,67.35935974121094,470,82,360,117,13.566666603088379,69.217681884765625,191.40626525878906,35.400001525878906,15.800000190734863,19.60000228881836,27.066665649414063,25.316667556762695
Icterus auratus,5,1952,2630678664,"c(-89.966667, 19.716667)",19.716667,-89.966667,102,3845,25.89583396911621,28.183334350585938,23.016666412353516,1144,219,22,77.26588439941406,567,71,283,83,13.22499942779541,64.51219177246094,212.1476593017578,36.20000076293945,15.699999809265137,20.5,27.16666603088379,23.933334350585938
Icterus auratus,4,1949,2630639231,"c(-87.665, 20.855)",20.855,-87.665,22,3848,25.47083282470703,27.366666793823242,22.96666717529297,1183,184,44,54.43930435180664,495,138,452,140,13.375,71.52406311035156,185.22048950195313,34.20000076293945,15.5,18.700000762939453,26.700000762939453,24.53333282470703
Icterus auratus,3,1890,2630635660,"c(-89.106667, 21.011667)",21.011667,-89.106667,12,3849,25.71666717529297,27.71666717529297,22.983333587646484,952,171,19,70.46593475341797,457,75,347,100,13.416666984558105,67.76094818115234,197.53402709960938,35.5,15.699999809265137,19.799999237060547,27.066665649414063,25.28333282470703
Icterus auratus,3,1898,2630629202,"c(-88.773315, 20.621794)",20.621794,-88.773315,28,3850,25.77083396911621,27.75,23.16666603088379,1157,201,28,65.2516098022461,534,98,407,117,13.875,69.72361755371094,189.86192321777344,35.70000076293945,15.800000190734863,19.900001525878906,27.166667938232422,23.899999618530273
Icterus auratus,7,1962,2630593802,"c(-87.58, 20.861667)",20.861667,-87.58,25,3851,25.375,27.299999237060547,22.83333396911621,1246,197,45,54.45765686035156,529,141,461,151,13,71.03824615478516,186.90663146972656,33.900001525878906,15.600000381469727,18.30000114440918,26.649999618530273,24.366666793823242
Icterus auratus,6,1951,2630555880,"c(-90.721667, 19.355)",19.355,-90.721667,4,3852,26.28333282470703,28.516666412353516,23.44999885559082,1285,248,15,87.84905242919922,701,54,269,85,12.133333206176758,64.19752502441406,207.0939178466797,35.900001525878906,17,18.900001525878906,27.53333282470703,25.86666488647461
Icterus auratus,4,1952,2630550540,"c(-88.568333, 20.766667)",20.766667,-88.568333,30,3853,25.77916717529297,27.75,23.183334350585938,1236,207,31,64.984893798828125,569,108,444,124,13.958333969116211,69.79167175292969,189.04615783691406,35.599998474121094,15.600000381469727,19.999998092651367,27.200000762939453,23.866666793823242
Icterus auratus,3,1953,2630547524,"c(-88.25, 19.716667)",19.716667,-88.25,26,3854,25.95833396911621,27.69999885559082,23.583332061767578,1191,202,36,58.4853401184082,513,118,389,135,12.633333206176758,70.973785400390625,174.35377502441406,34.5,16.700000762939453,17.799999237060547,27.066665649414063,25.183334350585938
Icterus auratus,10,1939,2630534021,"c(-88.578333, 20.668333)",20.668333,-88.578333,31,3855,25.804166793823242,27.78333282470703,23.233333587646484,1216,207,30,64.60987091064453,558,105,431,123,14.058333396911621,69.94195556640625,188.41995239257813,35.70000076293945,15.600000381469727,20.100000381469727,27.21666717529297,23.899999618530273
Icterus auratus,7,1964,2630520047,"c(-89.703333, 20.388333)",20.388333,-89.703333,44,3856,25.558334350585938,27.766666412353516,22.666667938232422,1104,203,23,72.45255279541016,537,84,283,86,14.40000057220459,66.66666412353516,210.87301635742188,36.400001525878906,14.800000190734863,21.60000228881836,26.883333206176758,23.566667556762695
Icterus auratus,1,1965,2630503918,"c(-86.866667, 21.086667)",21.086667,-86.866667,7,3857,26.037500381469727,28.28333282470703,23.33333396911621,1256,193,40,46.499942779541016,499,143,394,211,10.408332824707031,65.05208587646484,204.51856994628906,33.5,17.5,16,27.483333587646484,24.78333282470703
Icterus auratus,7,1962,2630458828,"c(-87.59, 20.866667)",20.866667,-87.59,22,3858,25.39583396911621,27.28333282470703,22.883333206176758,1235,195,44,54.282291412353516,523,140,458,150,13.058333396911621,70.96920013427734,185.46571350097656,34,15.600000381469727,18.399999618530273,26.66666603088379,24.383333206176758
Icterus auratus,NA,NA,2630405753,"c(-87.183333, 21.216667)",21.216667,-87.183333,8,3859,25.350000381469727,27.450000762939453,22.616666793823242,1235,198,40,50.341102600097656,500,136,427,181,11.833333969116211,68.79844665527344,202.9330291748047,33.20000076293945,16,17.200000762939453,26.866666793823242,24.100000381469727
Icterus auratus,8,2018,2243818231,"c(-87.3311, 20.4022)",20.4022,-87.3311,13,3861,25.85416603088379,27.700000762939453,23.516666412353516,1251,208,36,55.36707305908203,535,129,399,179,10.291666984558105,68.15672302246094,173.32916259765625,32.900001525878906,17.799999237060547,15.10000228881836,27.033334732055664,24.866666793823242
Icterus auratus,11,1998,2243639823,"c(-89.666667, 20.416667)",20.416667,-89.666667,48,3862,25.53333282470703,27.733333587646484,22.649999618530273,1106,202,24,72.30242156982422,538,84,283,86,14.450000762939453,66.89814758300781,210.28480529785156,36.400001525878906,14.800000190734863,21.60000228881836,26.866666793823242,23.53333282470703
Icterus auratus,12,2018,2234157204,"c(-88.29664, 18.511818)",18.511818,-88.29664,11,3863,26.41666603088379,27.983333587646484,24.116666793823242,1231,195,25,57.37538146972656,479,99,475,185,9.683332443237305,68.676116943359375,163.5172119140625,32.70000076293945,18.600000381469727,14.100000381469727,27.483333587646484,25.78333282470703
Icterus auratus,11,2018,2233497379,"c(-88.0797, 19.591608)",19.591608,-88.0797,15,3864,26.112499237060547,27.816665649414063,23.75,1262,212,38,56.207000732421875,533,127,406,154,11.658332824707031,70.65656280517578,171.2670135498047,34,17.5,16.5,27.21666717529297,25.28333282470703
Icterus auratus,12,2018,2233221839,"c(-89.584175, 21.023235)",21.023235,-89.584175,10,3865,26.28333282470703,28.28333282470703,23.58333396911621,937,160,23,66.47119140625,436,72,335,109,12.949999809265137,67.801055908203125,194.227294921875,35.79999923706055,16.700000762939453,19.099998474121094,27.58333396911621,25.799999237060547
Icterus auratus,12,2018,2233221825,"c(-86.96142, 20.856789)",20.856789,-86.96142,7,3866,25.983333587646484,28.149999618530273,23.350000381469727,1297,197,42,47.48283004760742,523,146,393,218,10.016666412353516,64.20940399169922,198.36068725585938,33.29999923706055,17.700000762939453,15.599998474121094,27.383333206176758,24.78333282470703
Icterus auratus,11,2018,2233133131,"c(-86.93425, 20.312914)",20.312914,-86.93425,5,3867,26.370834350585938,28.299999237060547,24,1394,241,30,55.34785842895508,588,134,417,220,8.258333206176758,63.04071044921875,176.9239501953125,32.5,19.399999618530273,13.100000381469727,27.53333282470703,25.383333206176758
Icterus auratus,11,2018,2233132315,"c(-87.95998, 17.92224)",17.92224,-87.95998,2,3868,26.641666412353516,28.100000381469727,24.58333396911621,1478,215,39,49.28848648071289,586,128,449,270,6.700000286102295,62.03703308105469,149.17703247070313,31.700000762939453,20.899999618530273,10.80000114440918,26.899999618530273,25.933334350585938
Icterus auratus,12,2018,2233032271,"c(-87.72104, 20.50629)",20.50629,-87.72104,18,3869,25.358333587646484,27.25,22.883333206176758,1151,189,42,55.902587890625,501,130,411,138,12.5,71.4285659790039,182.0069122314453,33.400001525878906,15.899999618530273,17.500001907348633,26.600000381469727,24.350000381469727
Icterus auratus,5,2018,2232938019,"c(-89.48978, 21.2318)",21.2318,-89.48978,8,3870,25.887500762939453,27.866666793823242,23.149999618530273,771,140,21,62.0681037902832,328,72,253,102,11.675000190734863,66.335235595703125,195.84461975097656,34.599998474121094,17,17.599998474121094,26.816667556762695,25.350000381469727
Icterus auratus,4,2018,2232808883,"c(-89.41549, 21.270838)",21.270838,-89.41549,7,3871,25.89583396911621,27.850000381469727,23.166667938232422,748,139,19,64.039306640625,323,71,249,95,11.758333206176758,67.19047546386719,194.73123168945313,34.5,17,17.5,26.91666603088379,25.266666412353516
