species,decimalLatitude,decimalLongitude,month,year,gbifID
Icterus auratus,20.860697,-87.04684,1,2024,5350517990
Icterus auratus,20.812597,-89.56193,3,2024,5349131429
Icterus auratus,19.793509,-90.6031,7,2019,5348637292
Icterus auratus,19.87789,-90.48044,5,2018,5348574665
Icterus auratus,19.82261,-90.47686,3,2024,5347953939
Icterus auratus,21.562506,-87.83499,4,2012,5346025779
Icterus auratus,21.433819,-87.79015,12,2021,5345997557
Icterus auratus,20.558392,-88.841805,12,2024,5345926941
Icterus auratus,21.049353,-89.6792,12,2024,5344979168
Icterus auratus,20.989664,-86.826324,2,2024,5344913559
Icterus auratus,20.744045,-88.12315,8,2013,5344345033
Icterus auratus,20.652304,-87.12548,4,2024,5342802650
Icterus auratus,20.697012,-87.02562,5,2024,5342423863
Icterus auratus,20.501633000000002,-88.27984,10,2024,5342385645
Icterus auratus,20.587563,-87.135345,7,2024,5341873579
Icterus auratus,20.262909,-87.40238,7,2024,5341153187
Icterus auratus,20.812449,-89.561935,3,2024,5340715878
Icterus auratus,21.183088,-86.80855,1,2015,5339438567
Icterus auratus,20.800493,-87.74599,6,2021,5339307284
Icterus auratus,20.82938,-87.19653,7,2024,5338808472
Icterus auratus,21.059502,-89.63339,3,2004,5338037659
Icterus auratus,21.15562,-86.849106,11,2024,5337357018
Icterus auratus,19.935274,-90.38879,3,2016,5337204297
Icterus auratus,20.867077,-86.8971,2,2024,5335801491
Icterus auratus,20.214586,-87.45182,4,2024,5335008086
Icterus auratus,21.173319,-88.468765,6,2024,5334745355
Icterus auratus,19.57861,-88.04528,5,2017,5334155129
Icterus auratus,20.357615,-87.33764,1,2024,5333789060
Icterus auratus,17.922571,-87.961555,4,2024,5333747913
Icterus auratus,20.534384,-90.37024,5,2024,5333353507
Icterus auratus,20.373825,-87.338974,2,2024,5333337001
Icterus auratus,20.210796,-87.45512,11,2024,5332953719
Icterus auratus,18.669828,-88.39153,1,2015,5331740046
Icterus auratus,20.728329,-87.00573,3,2022,5331533263
Icterus auratus,20.86189,-87.04663,3,2024,5329862022
Icterus auratus,20.594604,-87.662224,4,2012,5329731161
Icterus auratus,21.123302,-89.72832,8,2024,5328935023
Icterus auratus,21.02783,-86.85294,3,2018,5328720166
Icterus auratus,21.139587,-89.79572,4,2013,5327718599
Icterus auratus,21.161041,-86.846924,2,2003,5327337177
Icterus auratus,18.109438,-89.80561,12,2022,5327279705
Icterus auratus,20.611029,-87.101425,8,2024,5327064206
Icterus auratus,18.342236,-88.14458,5,2024,5326993602
Icterus auratus,19.892176,-90.4281,10,2024,5325619357
Icterus auratus,20.742622,-89.25139,6,2024,5324603066
Icterus auratus,20.203213,-87.46729,3,2024,5323212469
Icterus auratus,18.812733,-90.645744,5,2017,5322439631
Icterus auratus,20.991177,-89.54455,9,2024,5322398971
Icterus auratus,19.976543,-89.48223,1,2024,5321575179
Icterus auratus,20.687456,-89.65132,5,2024,5321217356
Icterus auratus,19.87686,-90.43385,11,2024,5321010410
Icterus auratus,20.52831,-89.33484,9,2024,5320707189
Icterus auratus,20.861929,-87.04647,2,2024,5320705989
Icterus auratus,20.870857,-87.08031,11,2024,5320561186
Icterus auratus,20.309786,-89.64792,7,2024,5319877368
Icterus auratus,20.680113,-87.11399,5,2024,5319474594
Icterus auratus,20.765383,-86.954216,1,2024,5319056474
Icterus auratus,19.62985,-88.00746,2,2003,5318950650
Icterus auratus,20.505278,-86.950966,1,2024,5318749742
Icterus auratus,21.41909,-87.33142,4,2024,5318313231
Icterus auratus,18.42857,-88.345505,6,2024,5317513612
Icterus auratus,18.78463,-90.65518,1,2024,5317365748
Icterus auratus,20.078222,-87.61499,5,2024,5316872923
Icterus auratus,20.2061,-87.45126,12,2024,5316704039
Icterus auratus,20.897541,-88.14262,2,2024,5316626131
Icterus auratus,21.117989,-86.83034,6,2024,5316072556
Icterus auratus,20.68979,-87.02993,12,2017,5314139377
Icterus auratus,21.294413,-88.27904,3,2024,5313818035
Icterus auratus,20.198542,-87.47973,1,2016,5313575479
Icterus auratus,20.857426,-87.12798,3,2024,5313318896
Icterus auratus,20.290648,-87.49723,2,2024,5313092884
Icterus auratus,19.781565,-88.72627,4,2014,5313026035
Icterus auratus,20.788094,-89.59102,3,2024,5311460549
Icterus auratus,21.358292,-88.89918,2,2024,5311000357
Icterus auratus,19.921185,-90.36129,12,2017,5310298994
Icterus auratus,20.830929,-89.67602,6,2024,5308780161
Icterus auratus,21.258553,-89.47271,11,2017,5308174491
Icterus auratus,21.316162,-87.431946,3,2024,5307970533
Icterus auratus,20.623943,-87.185295,11,2024,5307710899
Icterus auratus,20.285126,-87.51205,1,2024,5306274572
Icterus auratus,21.042559,-89.30427,2,2020,5306206841
Icterus auratus,20.990295,-89.62427,9,2024,5305969570
Icterus auratus,20.588236,-87.13669,2,2024,5305106171
Icterus auratus,20.682215,-87.02073,3,2007,5303967116
Icterus auratus,20.558008,-88.84276,12,2024,5303838772
Icterus auratus,19.407722,-90.39653,4,2024,5303566586
Icterus auratus,20.696796,-87.015045,1,2024,5302937764
Icterus auratus,20.600203,-89.97168,5,2024,5302618281
Icterus auratus,20.396387,-90.13301,7,2024,5302378909
Icterus auratus,21.572361,-88.16125,1,2016,5301186787
Icterus auratus,20.701838,-87.610146,3,2024,5300774399
Icterus auratus,20.964302,-87.15717,7,2024,5300451572
Icterus auratus,20.665617,-87.06136,8,2024,5299428482
Icterus auratus,20.974283,-87.26013,5,2019,5299283800
Icterus auratus,20.844265,-90.394775,8,2024,5298885426
Icterus auratus,20.649565,-88.21525,4,2024,5298652084
Icterus auratus,20.39291,-87.318504,5,2014,5298350710
Icterus auratus,18.301823,-88.23929,7,2017,5298191158
Icterus auratus,20.778223,-86.96466,11,2024,5298018843
Icterus auratus,18.731922,-87.70124,4,2024,5297799817
Icterus auratus,20.985804,-89.620285,1,2014,5297578396
Icterus auratus,20.72277,-89.62969,10,2024,5296958021
Icterus auratus,20.184584,-87.45529,3,2000,5296724089
Icterus auratus,19.817099,-90.58326,5,2015,5296297779
Icterus auratus,21.523247,-87.73395,4,2012,5295977560
Icterus auratus,20.07978,-87.621362,7,2025,5288326094
Icterus auratus,21.198657,-88.187113,3,2025,5276862344
Icterus auratus,18.16249,-89.25293,4,2022,5219274351
Icterus auratus,20.598642,-88.147685,4,2025,5164653721
Icterus auratus,20.376919,-87.337293,5,2025,5158585146
Icterus auratus,20.684873,-88.569677,3,2025,5158117392
Icterus auratus,18.51815,-89.483643,3,2008,5026595696
Icterus auratus,21.600939,-88.159103,3,2008,5026241668
Icterus auratus,20.360079,-89.77066,3,2008,5018794991
Icterus auratus,20.078676,-87.610999,7,2024,4957728004
Icterus auratus,20.076523,-87.613983,8,2024,4957508568
Icterus auratus,20.246464,-87.464302,8,2024,4957482143
Icterus auratus,20.394353,-89.764309,7,2024,4957427821
Icterus auratus,20.377476,-89.771758,7,2024,4957212173
Icterus auratus,19.90847,-87.756607,8,2024,4956788292
Icterus auratus,20.626757,-88.456674,7,2024,4956236534
Icterus auratus,20.633093,-87.0666,12,2023,4845325882
Icterus auratus,21.162245,-89.80677,5,2023,4845164010
Icterus auratus,20.870136,-89.63881,3,2023,4844945929
Icterus auratus,20.742056,-89.3268,6,2023,4844736444
Icterus auratus,20.19573,-87.47212,5,2023,4844521272
Icterus auratus,20.169329,-87.455414,5,2023,4844474866
Icterus auratus,20.686296,-88.057274,12,2023,4844108875
Icterus auratus,21.479103,-87.70911,2,2023,4843930895
Icterus auratus,20.87002,-87.0877,4,2023,4843183212
Icterus auratus,20.672901,-87.07815,5,2023,4842758948
Icterus auratus,20.857384,-90.38369,5,2023,4842665602
Icterus auratus,19.276339,-88.75811,10,2023,4842132680
Icterus auratus,20.774294,-89.208855,11,2023,4842123407
Icterus auratus,21.02808,-89.592545,5,2023,4842081447
Icterus auratus,18.89773,-87.85459,12,2023,4842027220
Icterus auratus,20.331352,-89.7819,12,2023,4841183724
Icterus auratus,21.122993,-89.73177,12,2023,4840777186
Icterus auratus,20.646463,-87.05703,3,2023,4840639049
Icterus auratus,20.541862,-89.32768,5,2023,4840114873
Icterus auratus,20.591425,-87.12139,12,2023,4839200870
Icterus auratus,21.276075,-89.59367,11,2023,4838526476
Icterus auratus,21.411013,-87.70713,11,2023,4838524216
Icterus auratus,19.778593,-87.595375,6,2023,4838363382
Icterus auratus,21.052162,-89.28879,12,2022,4838342642
Icterus auratus,20.850506,-87.13594,3,2023,4838180499
Icterus auratus,18.778036,-90.64897,3,2023,4838055909
Icterus auratus,18.77956,-90.653725,5,2023,4838046789
Icterus auratus,20.042835,-87.479515,4,2023,4837881997
Icterus auratus,21.140083,-86.81915,10,2023,4837776154
Icterus auratus,19.83402,-87.54273,5,2023,4837271187
Icterus auratus,18.686163,-88.38503,5,2023,4836860840
Icterus auratus,20.44627,-87.390945,12,2023,4836628018
Icterus auratus,20.97294,-86.84465,12,2023,4836377556
Icterus auratus,20.652752,-87.060234,10,2023,4836319599
Icterus auratus,18.693624,-88.38661,3,2023,4835999289
Icterus auratus,20.654951,-87.09691,4,2023,4835716776
Icterus auratus,20.16697,-87.452484,11,2021,4835304952
Icterus auratus,20.311783,-89.63419,2,2023,4835037406
Icterus auratus,20.42457,-87.29825,6,2023,4834731352
Icterus auratus,20.490047,-87.72687,2,1986,4834707112
Icterus auratus,20.645855,-90.21553,12,2023,4834492593
Icterus auratus,20.043913,-89.07507,12,2022,4833765627
Icterus auratus,20.848936,-90.402596,5,2023,4833539502
Icterus auratus,18.300892,-89.84696,3,2023,4833259444
Icterus auratus,20.364727,-89.770905,12,2022,4833220119
Icterus auratus,21.117563,-89.51768,8,2023,4832551741
Icterus auratus,20.847483,-89.596825,3,2023,4831978582
Icterus auratus,20.421263,-87.72872,1,2016,4831794595
Icterus auratus,20.7357,-89.26706,5,2023,4831758945
Icterus auratus,20.63458,-87.064095,12,2023,4831188590
Icterus auratus,20.690105,-88.20162,12,2023,4831172040
Icterus auratus,19.603727,-87.998,6,2023,4830788515
Icterus auratus,21.535046,-88.14571,6,2023,4830493962
Icterus auratus,18.421534,-88.34063,5,2023,4829967092
Icterus auratus,18.68485,-88.38533,12,2023,4829952630
Icterus auratus,21.13038,-86.825806,8,2023,4829307982
Icterus auratus,21.359924,-88.89835,11,2023,4829147373
Icterus auratus,21.34815,-87.75929,4,2023,4828157097
Icterus auratus,21.012535,-89.688805,4,2023,4828050766
Icterus auratus,21.169035,-89.81061,2,2023,4828034470
Icterus auratus,20.870937,-87.08722,12,2023,4827967442
Icterus auratus,18.68454,-88.3931,5,2023,4827406481
Icterus auratus,21.108501,-89.60832,1,2023,4827270056
Icterus auratus,21.508018,-88.25146,12,2023,4826906403
Icterus auratus,20.331425,-89.78202,12,2023,4826472084
Icterus auratus,20.846216,-90.23614,5,2023,4826456509
Icterus auratus,20.905586,-89.42621,7,2023,4826124918
Icterus auratus,21.175768,-86.84898,12,2023,4825965467
Icterus auratus,20.13484,-87.59615,4,2023,4825490017
Icterus auratus,18.339159,-88.148766,3,2023,4825223809
Icterus auratus,20.871387,-89.63391,11,2023,4824649283
Icterus auratus,20.86646,-90.397415,7,2023,4824605393
Icterus auratus,21.59472,-88.16147,9,2023,4823916270
Icterus auratus,21.199238,-89.94996,12,2023,4823846782
Icterus auratus,20.869625,-86.89664,5,2023,4823071270
Icterus auratus,20.202168,-87.47164,3,2023,4823057797
Icterus auratus,20.213139,-87.48053,5,2023,4822654198
Icterus auratus,21.16247,-89.66961,11,2023,4822608937
Icterus auratus,21.491972,-88.234886,1,2023,4822339092
Icterus auratus,20.192055,-87.53881,1,2023,4821337176
Icterus auratus,20.076893,-87.61925,12,2023,4821220831
Icterus auratus,20.35108,-87.51239,7,2023,4820839766
Icterus auratus,21.244473,-88.284325,1,2023,4820399050
Icterus auratus,18.383247,-88.39603,11,2023,4820269522
Icterus auratus,20.994276,-89.58871,4,2023,4819455253
Icterus auratus,18.78113,-90.64588,5,2023,4819393923
Icterus auratus,20.947636,-89.57884,1,2023,4817656253
Icterus auratus,20.862207,-89.63934,10,2023,4816897091
Icterus auratus,20.683733,-90.43962,10,2023,4816801734
Icterus auratus,20.970116,-89.63011,11,2023,4816659957
Icterus auratus,18.09059,-87.877464,5,2023,4816509044
Icterus auratus,20.590794,-88.456604,12,2023,4816095902
Icterus auratus,21.149614,-86.82429,10,2023,4816078078
Icterus auratus,20.861591,-87.11091,8,2014,4815881039
Icterus auratus,20.819105,-89.58382,5,2023,4815865019
Icterus auratus,20.755598,-86.9628,5,2023,4815572366
Icterus auratus,18.776531,-90.65899,12,2023,4815311231
Icterus auratus,21.553617,-88.234825,5,2017,4814977101
Icterus auratus,21.303638,-88.30693,4,2023,4814900718
Icterus auratus,18.175377,-90.07643,5,2023,4814672558
Icterus auratus,20.852327,-86.91643,12,2023,4814643790
Icterus auratus,18.511976,-88.29435,11,2023,4814432068
Icterus auratus,20.37855,-87.33574,4,2023,4814194978
Icterus auratus,20.601078,-88.16145,4,2023,4814163477
Icterus auratus,19.234524,-89.31491,5,2023,4812750242
Icterus auratus,18.634598,-90.27197,7,2023,4812125238
Icterus auratus,20.892458,-88.145615,4,2023,4812071386
Icterus auratus,20.75994,-86.95853,11,2023,4811823085
Icterus auratus,18.733992,-87.695496,11,2023,4811397048
Icterus auratus,21.2258,-87.70684,4,2023,4811359059
Icterus auratus,21.144154,-86.77687,5,2023,4811287627
Icterus auratus,20.174368,-89.63172,11,2023,4811202779
Icterus auratus,20.684221,-90.441895,10,2023,4810980694
Icterus auratus,21.474337,-87.72236,7,2023,4810802248
Icterus auratus,20.214151,-87.4798,5,2023,4810112290
Icterus auratus,21.08994,-89.51298,9,2023,4809896329
Icterus auratus,20.645285,-88.293915,12,2023,4809774089
Icterus auratus,20.741127,-89.24273,7,2023,4809471907
Icterus auratus,20.076246,-87.61574,4,2023,4809201855
Icterus auratus,20.42132,-86.96243,3,2023,4809018806
Icterus auratus,20.387253,-87.3229,12,2023,4807747574
Icterus auratus,21.139053,-86.82101,9,2023,4807714670
Icterus auratus,21.110695,-86.839424,9,2023,4807580585
Icterus auratus,20.370329,-87.33435,1,2023,4807331582
Icterus auratus,20.861958,-87.047134,4,2023,4807249309
Icterus auratus,21.140574,-86.81729,10,2023,4807221732
Icterus auratus,21.595045,-88.15235,12,2023,4807084120
Icterus auratus,21.178778,-86.816216,11,2022,4806244622
Icterus auratus,20.852703,-86.916,4,2023,4805931414
Icterus auratus,18.793118,-90.63777,11,2023,4805683215
Icterus auratus,18.625425,-87.79175,1,2023,4804844226
Icterus auratus,20.533962,-89.320274,10,2023,4804469568
Icterus auratus,21.060635,-89.28705,12,2022,4803971415
Icterus auratus,20.209017,-87.43194,10,2023,4803765127
Icterus auratus,20.694601,-87.05528,4,2023,4803660067
Icterus auratus,20.998354,-89.59585,4,2023,4803572905
Icterus auratus,21.05237,-89.26923,10,2023,4802851492
Icterus auratus,20.261694,-87.401764,8,2022,4802641400
Icterus auratus,20.491749,-87.25808,1,2023,4802373312
Icterus auratus,20.862068,-87.047195,4,2023,4801650107
Icterus auratus,20.475193,-86.96902,10,2023,4801562130
Icterus auratus,18.740593,-88.338165,3,2023,4801472343
Icterus auratus,21.089931,-89.51303,9,2023,4801459657
Icterus auratus,20.39562,-87.31814,10,2023,4801182833
Icterus auratus,21.119152,-89.675835,3,2023,4800827558
Icterus auratus,20.66186,-87.03942,3,2023,4800777453
Icterus auratus,20.82301,-89.60574,9,2023,4800157796
Icterus auratus,20.311889999999998,-89.634346,3,2023,4799807737
Icterus auratus,20.40511,-87.30854,12,2023,4799535476
Icterus auratus,20.758156,-89.86775,3,2023,4798904076
Icterus auratus,20.655596,-87.096794,4,2023,4798826994
Icterus auratus,20.956898,-86.83799,4,2023,4797886070
Icterus auratus,20.364273,-89.76552,11,2015,4797393377
Icterus auratus,21.05161,-89.62641,5,2023,4797358227
Icterus auratus,21.126457,-89.71818,9,2023,4797067096
Icterus auratus,20.777254,-86.94388,3,2023,4796964006
Icterus auratus,20.76935,-89.658615,3,2023,4796281675
Icterus auratus,20.991653,-87.20616,4,2023,4795769443
Icterus auratus,21.565392,-88.087,9,2023,4795100511
Icterus auratus,20.634504,-87.068596,11,2023,4794612722
Icterus auratus,20.213968,-87.467125,3,2023,4794416810
Icterus auratus,20.35896,-87.33448,1,2023,4794335900
Icterus auratus,21.067123,-89.706665,11,2023,4793992630
Icterus auratus,21.221853,-89.646576,9,2022,4793772259
Icterus auratus,21.221893,-89.64325,9,2022,4793572182
Icterus auratus,21.159103000000002,-88.17015,4,2023,4793362817
Icterus auratus,21.052134,-89.26238,10,2022,4793133350
Icterus auratus,20.160093,-87.568016,4,2023,4792982023
Icterus auratus,20.857786,-86.97362,3,2023,4792807939
Icterus auratus,21.394344,-87.72189,9,2023,4792782517
Icterus auratus,20.870804,-87.08735,9,2023,4792627844
Icterus auratus,18.779974,-90.64047,4,2023,4792604471
Icterus auratus,18.720093,-88.23861,4,2023,4792188075
Icterus auratus,21.048779,-89.28899,12,2022,4792072887
Icterus auratus,18.87789,-88.23962,3,2023,4791795283
Icterus auratus,20.993881,-89.68492,2,2023,4791682019
Icterus auratus,21.140772,-86.81552,9,2023,4791351387
Icterus auratus,21.248886,-89.83825,3,2023,4791308680
Icterus auratus,18.789932,-90.66114,3,2023,4791174157
Icterus auratus,20.312746,-89.78826,10,2022,4791091477
Icterus auratus,18.593857,-88.23001,9,2023,4790508892
Icterus auratus,21.102821,-86.86475,4,2023,4790327970
Icterus auratus,20.995607,-89.65285,3,2023,4790277543
Icterus auratus,21.148302,-89.80089,1,2023,4789515230
Icterus auratus,21.129078,-86.827194,9,2023,4788684613
Icterus auratus,20.863932,-87.07711,2,2023,4787971880
Icterus auratus,20.659243,-87.05481,3,2023,4787958642
Icterus auratus,20.62759,-87.07076,1,2023,4787542254
Icterus auratus,21.400265,-87.99914,8,2023,4787364012
Icterus auratus,20.494635,-87.73598,4,1986,4787258130
Icterus auratus,20.976778,-89.657234,3,2023,4786773525
Icterus auratus,18.788126,-90.65036,2,2023,4786552991
Icterus auratus,20.215515,-87.429214,1,2023,4786470374
Icterus auratus,20.886768,-86.88577,8,2023,4786226351
Icterus auratus,20.216763,-87.43474,3,2023,4786038768
Icterus auratus,21.223927,-89.65131,9,2022,4784927441
Icterus auratus,20.848684,-90.39876,7,2023,4784758668
Icterus auratus,20.773674,-89.20427,7,2023,4784381436
Icterus auratus,20.704817,-87.01383,2,2023,4784202217
Icterus auratus,21.117388,-86.830666,2,2023,4783125072
Icterus auratus,20.38067,-87.33738,8,2023,4782840762
Icterus auratus,21.201147,-86.8236,2,2023,4782565302
Icterus auratus,21.159866,-89.80593,1,2023,4782341311
Icterus auratus,20.376247,-87.32412,2,2023,4782184483
Icterus auratus,21.132574,-86.82469,9,2023,4781607822
Icterus auratus,18.005957,-87.91528,1,2023,4781517894
Icterus auratus,21.602276,-88.14576,10,2002,4781444395
Icterus auratus,21.1796,-89.987686,2,2023,4781415991
Icterus auratus,21.59329,-88.056435,3,1994,4781405398
Icterus auratus,20.683508,-88.568794,3,2023,4781300819
Icterus auratus,21.050285,-89.28891,10,2022,4780882203
Icterus auratus,20.818401,-89.55675,2,2023,4780844914
Icterus auratus,20.722956,-87.58713,4,2023,4780720424
Icterus auratus,21.147152,-86.82753,11,2023,4780659427
Icterus auratus,19.75887,-90.46581,7,2023,4780552903
Icterus auratus,18.427975,-88.332695,5,2023,4780142218
Icterus auratus,21.144394,-89.27897,2,2023,4779660762
Icterus auratus,18.266645,-88.32467,2,2023,4779407922
Icterus auratus,18.725143,-87.7008,2,2023,4779019455
Icterus auratus,17.96164,-87.93332,2,2023,4777323250
Icterus auratus,21.079395,-89.717575,1,2023,4777225646
Icterus auratus,20.56045,-88.82425,3,2023,4776502417
Icterus auratus,20.1952,-87.471016,3,2023,4776352241
Icterus auratus,20.936638,-89.521454,2,2023,4776071940
Icterus auratus,20.076056,-87.61074,3,2023,4775977890
Icterus auratus,21.269533,-88.28602,4,2023,4775685802
Icterus auratus,20.611958,-87.08747,8,2023,4775359356
Icterus auratus,18.775116,-90.65706,7,2023,4775317716
