species,decimalLongitude,decimalLatitude,month,year,gbifID,geometry,elev,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_08,bio_09,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Icterus auratus,-88.93462,19.629251,1,2022,4195595686,"c(-88.93462, 19.629251)",61,25.679166793823242,27.599998474121094,23.03333282470703,1082,185,27,62.30261993408203,474,92,383,109,14.258333206176758,69.89379119873047,191.45919799804688,35.79999923706055,15.399999618530273,20.399999618530273,27.149999618530273,23.799999237060547
Icterus auratus,-90.43779,19.639183,9,2022,4190806280,"c(-90.43779, 19.639183)",29,26.366666793823242,28.66666603088379,23.516666412353516,1260,248,19,84.06001281738281,666,62,280,92,12.566666603088379,64.44444274902344,210.7058868408203,36.29999923706055,16.799999237060547,19.5,27.616666793823242,25.96666717529297
Icterus auratus,-89.29372,18.805412,1,2022,4185915860,"c(-89.29372, 18.805412)",214,24.725000381469727,26.46666717529297,22.233333587646484,957,161,16,59.4641227722168,400,70,328,123,12.899999618530273,70.8791275024414,179.32322692871094,33.79999923706055,15.600000381469727,18.19999885559082,26.133333206176758,24.350000381469727
Icterus auratus,-88.083305,19.72291,2,2008,4179329856,"c(-88.083305, 19.72291)",21,25.991666793823242,27.71666717529297,23.666667938232422,1224,208,38,57.16999435424805,523,125,445,142,11.933333396911621,71.03175354003906,170.7314910888672,34,17.200000762939453,16.799999237060547,27.133333206176758,25.116666793823242
Icterus auratus,-90.365,19.818333,12,1961,4168678163,"c(-90.365, 19.818333)",13,26.508333206176758,28.816665649414063,23.600000381469727,1189,239,18,81.62703704833984,617,64,264,90,12.833333015441895,64.16667175292969,214.19862365722656,36.599998474121094,16.600000381469727,19.999998092651367,27.799999237060547,26.133333206176758
Icterus auratus,-87.775192,19.352836,5,2008,3822106409,"c(-87.775192, 19.352836)",1,26.491666793823242,28.08333396911621,24.33333396911621,1328,210,36,52.97477340698242,540,128,437,184,9.949999809265137,69.580413818359375,157.54989624023438,33.400001525878906,19.100000381469727,14.30000114440918,27.633333206176758,25.549999237060547
Icterus auratus,-87.91155,18.007843,12,2021,3692522540,"c(-87.91155, 18.007843)",3,26.774999618530273,28.233333587646484,24.683332443237305,1415,208,35,49.59767532348633,569,120,412,269,7.049999713897705,64.09090423583984,151.99432373046875,31.899999618530273,20.899999618530273,11,27,26.066665649414063
Icterus auratus,-87.47884,20.07021,1,2019,3686951897,"c(-87.47884, 20.07021)",1,26.200000762939453,27.850000381469727,24.03333282470703,1199,202,34,56.298553466796875,509,120,381,167,10.433332443237305,70.97505187988281,158.94540405273438,33,18.299999237060547,14.700000762939453,27.299999237060547,25.299999237060547
Icterus auratus,-88.400024,19.502224,2,2021,3684246463,"c(-88.400024, 19.502224)",29,25.912500381469727,27.633333206176758,23.53333282470703,1294,210,33,63.712867736816406,594,107,414,133,12.741666793823242,71.5823974609375,172.2197723388672,34.599998474121094,16.799999237060547,17.799999237060547,26.96666717529297,25.183332443237305
Icterus auratus,-89.595345,21.150202,5,2021,3681582065,"c(-89.595345, 21.150202)",7,25.912500381469727,27.91666603088379,23.183332443237305,819,146,22,62.9206657409668,358,71,272,106,11.875,65.60772705078125,196.41241455078125,34.900001525878906,16.799999237060547,18.10000228881836,27.25,25.433332443237305
Icterus auratus,-89.5791,20.99694,5,2021,3677054636,"c(-89.5791, 20.99694)",10,26.46666717529297,28.450000762939453,23.78333282470703,950,161,23,67.19532012939453,445,72,345,105,13.166666030883789,68.9354248046875,192.28688049316406,36,16.899999618530273,19.100000381469727,27.78333282470703,25.916667938232422
Icterus auratus,-89.18332,21.231054,4,2021,3676368288,"c(-89.18332, 21.231054)",8,25.758333206176758,27.75,23.016666412353516,835,150,18,65.00707244873047,375,73,291,108,12.916666030883789,67.62653350830078,197.2404327392578,35.099998474121094,16,19.099998474121094,27.183334350585938,25.266666412353516
Icterus auratus,-88.25693,20.23723,4,2021,3670057799,"c(-88.25693, 20.23723)",31,25.8125,27.733333587646484,23.299999237060547,1179,197,35,59.907657623291016,513,116,390,124,14.008333206176758,70.74916076660156,184.17044067382813,35.29999923706055,15.5,19.799999237060547,26.83333396911621,23.866666793823242
Icterus auratus,-90.61945,19.791609,1,2021,3667704842,"c(-90.61945, 19.791609)",21,26.441667556762695,28.53333282470703,23.700000762939453,1138,226,15,87.101409912109375,614,50,250,72,11.633334159851074,64.9906997680664,200.15713500976563,35.599998474121094,17.700000762939453,17.89999771118164,27.733333587646484,25.933334350585938
Icterus auratus,-89.853546,18.310452,1,2021,3664464391,"c(-89.853546, 18.310452)",207,25.600000381469727,27.69999885559082,22.799999237060547,1130,223,27,65.8946762084961,522,84,357,124,13.566665649414063,68.17420959472656,205.3489227294922,35.599998474121094,15.699999809265137,19.89999771118164,26.5,25.16666603088379
Icterus auratus,-90.37666,20.53573,1,2020,3660001266,"c(-90.37666, 20.53573)",7,26.608333587646484,28.33333396911621,24.16666603088379,865,159,10,81.64581298828125,443,38,334,67,12.566666603088379,70.99812316894531,172.97967529296875,35.29999923706055,17.600000381469727,17.69999885559082,27.91666603088379,26
Icterus auratus,-89.830025,19.741692,12,2021,3655629833,"c(-89.830025, 19.741692)",69,25.983333587646484,28.25,23.100000381469727,1110,210,23,74.99884033203125,540,72,279,83,13.5,65.21739196777344,212.1570281982422,36.29999923706055,15.600000381469727,20.69999885559082,27.266666412353516,24.066667556762695
Icterus auratus,-87.34814,21.018095,5,2021,3654958987,"c(-87.34814, 21.018095)",13,25.34166717529297,27.333332061767578,22.683332443237305,1283,206,45,54.162513732910156,545,138,450,165,12.366666793823242,69.47565460205078,195.63221740722656,33.5,15.699999809265137,17.799999237060547,26.75,24.200000762939453
Icterus auratus,-87.921745,20.893639,5,2021,3653365604,"c(-87.921745, 20.893639)",21,25.70833396911621,27.53333282470703,23.316665649414063,1092,161,39,54.28652572631836,458,123,378,129,13.850000381469727,72.89473724365234,177.50587463378906,34.79999923706055,15.800000190734863,19,27.299999237060547,23.816667556762695
Icterus auratus,-87.1746,21.11125,11,2004,3637286032,"c(-87.1746, 21.11125)",11,25.420833587646484,27.516666412353516,22.71666717529297,1245,200,42,51.45982360839844,514,141,426,173,11.641666412353516,68.48039245605469,200.30044555664063,33.20000076293945,16.200000762939453,17,26.883333206176758,24.19999885559082
Icterus auratus,-88.10877,19.022047,6,2021,3625537624,"c(-88.10877, 19.022047)",8,26.087499618530273,27.616666793823242,23.899999618530273,1407,213,36,52.196563720703125,568,125,467,214,11.308333396911621,72.95699310302734,156.55560302734375,33.5,18,15.5,27.200000762939453,25.350000381469727
Icterus auratus,-86.793175,21.14801,10,2021,3624646561,"c(-86.793175, 21.14801)",3,26.387500762939453,28.549999237060547,23.816667556762695,1223,195,38,49.80854034423828,499,135,395,181,10.241666793823242,65.651702880859375,196.134521484375,33.70000076293945,18.100000381469727,15.600000381469727,27.850000381469727,25.100000381469727
Icterus auratus,-88.166145,20.054943,5,2021,3611748695,"c(-88.166145, 20.054943)",28,25.862499237060547,27.649999618530273,23.483333587646484,1177,196,37,57.67516326904297,506,123,382,132,13.375,71.14361572265625,174.78720092773438,34.79999923706055,16,18.799999237060547,26.899999618530273,23.983333587646484
Icterus auratus,-87.3233,20.918785,3,2021,3610240998,"c(-87.3233, 20.918785)",18,25.387500762939453,27.38333511352539,22.766666412353516,1288,206,46,53.656009674072266,549,140,444,172,11.975000381469727,69.62208557128906,193.49801635742188,33.20000076293945,16,17.200000762939453,26.78333282470703,24.25
Icterus auratus,-87.81211,20.003881,10,2020,3590109201,"c(-87.81211, 20.003881)",10,25.870834350585938,27.600000381469727,23.53333282470703,1202,194,39,53.34369659423828,504,128,410,164,11.791666984558105,70.6087875366211,170.63328552246094,33.599998474121094,16.899999618530273,16.69999885559082,27.016666412353516,24.983333587646484
Icterus auratus,-90.191925,20.142101,9,2021,3576677629,"c(-90.191925, 20.142101)",5,26.637500762939453,28.683332443237305,24.066665649414063,1121,217,19,79.1766128540039,570,63,272,83,13.291666984558105,67.47039031982422,189.24642944335938,36.5,16.799999237060547,19.700000762939453,27.75,26.399999618530273
Icterus auratus,-88.262665,19.4504,2,2021,3573478654,"c(-88.262665, 19.4504)",37,25.891666412353516,27.53333282470703,23.599998474121094,1281,202,35,58.16337585449219,554,120,476,148,12.050000190734863,72.15568542480469,165.8975067138672,34,17.299999237060547,16.700000762939453,26.96666717529297,25.116666793823242
Icterus auratus,-89.08775,20.032965,10,2021,3563238083,"c(-89.08775, 20.032965)",119,25.350000381469727,27.366666793823242,22.616666793823242,1163,204,27,63.59626007080078,520,99,410,108,14.733333587646484,69.17057800292969,198.1734619140625,36,14.699999809265137,21.299999237060547,26.78333282470703,23.399999618530273
Icterus auratus,-88.46346,18.749603,4,2021,3554508299,"c(-88.46346, 18.749603)",29,25.649999618530273,27.200000762939453,23.383333206176758,1044,152,22,54.07423782348633,409,92,409,146,10.883333206176758,71.13289642333984,160.4539031982422,32.79999923706055,17.5,15.299999237060547,27.200000762939453,25.016666412353516
Icterus auratus,-90.03492,20.327618,12,2021,3543488226,"c(-90.03492, 20.327618)",20,26.375,28.483333587646484,23.700000762939453,1073,197,20,77.060089111328125,536,66,275,79,13.816667556762695,67.72875213623047,196.2547149658203,36.70000076293945,16.299999237060547,20.400001525878906,27.55000114440918,26.08333396911621
Icterus auratus,-89.33672,17.969114,1,2018,3540363802,"c(-89.33672, 17.969114)",254,25.03333282470703,26.900001525878906,22.46666717529297,1351,223,33,60.297725677490234,587,108,442,171,13.15000057220459,70.69892883300781,185.67242431640625,34.20000076293945,15.600000381469727,18.600000381469727,26.099998474121094,24.416667938232422
Icterus auratus,-89.39871,21.110983,5,2021,3538087169,"c(-89.39871, 21.110983)",12,25.84166717529297,27.883333206176758,23.08333396911621,860,154,21,65.96202087402344,393,73,302,102,12.649999618530273,66.93121337890625,199.6682891845703,35.20000076293945,16.299999237060547,18.900001525878906,27.21666717529297,25.366666793823242
Icterus auratus,-92.09307,18.112595,4,2021,3535416245,"c(-92.09307, 18.112595)",4,26.866666793823242,28.96666717529297,23.94999885559082,1923,324,46,59.90379333496094,870,168,501,288,10.883334159851074,61.83712387084961,208.7662353515625,36,18.399999618530273,17.600000381469727,27.799999237060547,26.366666793823242
Icterus auratus,-86.97528,21.099756,5,2021,3532594904,"c(-86.97528, 21.099756)",13,25.700000762939453,27.933334350585938,22.91666603088379,1256,195,42,47.17443084716797,501,143,402,203,10.90000057220459,66.06060791015625,208.1520538330078,33.29999923706055,16.799999237060547,16.5,27.183334350585938,24.450000762939453
Icterus auratus,-88.536476,19.301214,5,2021,3520393613,"c(-88.536476, 19.301214)",33,25.84583282470703,27.46666717529297,23.53333282470703,1133,179,31,56.92191696166992,482,103,370,136,13.041666030883789,72.85848236083984,165.892333984375,34.599998474121094,16.700000762939453,17.89999771118164,26.850000381469727,25.25
Icterus auratus,-89.16429,18.821655,4,2021,3517349401,"c(-89.16429, 18.821655)",119,25.08333396911621,26.733333587646484,22.616666793823242,941,155,14,60.56806564331055,393,64,328,116,12.983333587646484,71.33699798583984,175.50360107421875,34,15.800000190734863,18.200000762939453,26.08333396911621,24.683334350585938
Icterus auratus,-92.506816,18.063721,4,2016,3306365442,"c(-92.506816, 18.063721)",2,26.741666793823242,28.83333396911621,23.78333282470703,2016,346,50,56.49232864379883,884,191,508,346,10.333333015441895,62.249000549316406,209.4780731201172,35.29999923706055,18.700000762939453,16.599998474121094,27.816667556762695,26.03333282470703
Icterus auratus,-91.093056,19.021944,3,2015,3306363594,"c(-91.093056, 19.021944)",2,26.620832443237305,28.600000381469727,23.91666603088379,1351,240,18,83.58758544921875,705,62,279,103,11.274999618530273,65.17341613769531,193.7601318359375,35.5,18.200000762939453,17.299999237060547,27.883333206176758,26.100000381469727
Icterus auratus,-91.833056,18.264418,7,2015,3306363157,"c(-91.833056, 18.264418)",-1,26.774999618530273,28.850000381469727,23.933334350585938,1698,317,30,64.10803985595703,767,129,318,237,11.299999237060547,63.48314666748047,203.7322235107422,36,18.200000762939453,17.799999237060547,27.666667938232422,26.41666603088379
Icterus auratus,-91.21731,18.97426,2,2015,3306361959,"c(-91.21731, 18.97426)",2,26.71666717529297,28.633333206176758,24,1352,233,18,82.32386779785156,695,64,280,109,10.84999942779541,64.970062255859375,192.93582153320313,35.29999923706055,18.600000381469727,16.69999885559082,28.016666412353516,26.149999618530273
Icterus auratus,-92.490706,18.57994,4,2016,3306352688,"c(-92.490706, 18.57994)",1,26.575000762939453,28.600000381469727,23.683334350585938,1505,261,30,63.55946350097656,678,113,375,238,9.899999618530273,62.65822219848633,206.18284606933594,34.70000076293945,18.899999618530273,15.80000114440918,27.649999618530273,25.950000762939453
Icterus auratus,-88.10625,19.135386,10,2020,3300993802,"c(-88.10625, 19.135386)",15,25.97083282470703,27.53333282470703,23.766666412353516,1380,211,39,52.40667724609375,552,126,468,182,11.091666221618652,72.49455261230469,158.90902709960938,33.29999923706055,18,15.299999237060547,27.08333396911621,25.200000762939453
Icterus auratus,-89.3425,20.537613,5,2020,3299731235,"c(-89.3425, 20.537613)",18,25.816667556762695,28.03333282470703,23,1113,193,27,68.14705657958984,528,96,283,101,14.516666412353516,66.89708709716797,207.44476318359375,36.79999923706055,15.100000381469727,21.69999885559082,27.08333396911621,23.899999618530273
Icterus auratus,-87.74666,20.524548,12,2020,3282470404,"c(-87.74666, 20.524548)",18,25.383333206176758,27.266666412353516,22.91666603088379,1145,187,42,56.00247573852539,497,130,415,134,12.65000057220459,71.46893310546875,181.5130157470703,33.599998474121094,15.899999618530273,17.69999885559082,26.58333396911621,24.383333206176758
Icterus auratus,-89.19911,20.759348,6,2020,3281979749,"c(-89.19911, 20.759348)",18,25.799999237060547,27.883333206176758,23.03333282470703,999,174,21,70.36652374267578,482,76,253,93,13.833333969116211,67.47968292236328,202.20375061035156,36.099998474121094,15.600000381469727,20.499998092651367,27.133333206176758,23.866666793823242
Icterus auratus,-87.475174,20.981451,12,2020,3274540766,"c(-87.475174, 20.981451)",12,25.299999237060547,27.233333587646484,22.700000762939453,1290,206,44,55.23316955566406,554,138,464,159,12.899999618530273,70.49180603027344,191.0497283935547,33.79999923706055,15.5,18.299999237060547,26.666667938232422,24.200000762939453
Icterus auratus,-87.856316,18.271118,8,2020,3273423171,"c(-87.856316, 18.271118)",4,26.579166412353516,28.066665649414063,24.483333587646484,1416,239,21,58.65084457397461,624,103,414,239,7.2416672706604,65.24024200439453,152.90309143066406,31.899999618530273,20.799999237060547,11.100000381469727,26.78333282470703,25.850000381469727
Icterus auratus,-89.39726,18.055655,7,2020,3252832657,"c(-89.39726, 18.055655)",234,25.21666717529297,27.166667938232422,22.58333396911621,1296,224,31,63.432559967041016,585,98,421,152,13.533333778381348,70.4861068725586,192.05035400390625,34.70000076293945,15.5,19.200000762939453,26.25,24.66666603088379
Icterus auratus,-87.33946,20.802979,2,2020,3243875895,"c(-87.33946, 20.802979)",6,25.516666412353516,27.53333282470703,22.950000762939453,1298,205,46,52.89353942871094,552,142,440,180,11.616666793823242,68.7376708984375,191.05369567871094,33.29999923706055,16.399999618530273,16.899999618530273,26.883333206176758,24.383333206176758
Icterus auratus,-90.51091,18.785114,2,2020,3239621506,"c(-90.51091, 18.785114)",60,26.09166717529297,28.366666793823242,23.16666603088379,1285,253,19,79.75819396972656,653,74,281,96,12.5,64.76683807373047,214.4425506591797,36,16.700000762939453,19.299999237060547,27.433334350585938,25.666667938232422
Icterus auratus,-89.01611,20.1725,2,2020,3239432796,"c(-89.01611, 20.1725)",39,25.774999618530273,27.849998474121094,23.016666412353516,1188,207,28,63.606746673583984,535,104,416,113,14.933333396911621,68.81720733642578,201.72549438476563,36.599998474121094,14.899999618530273,21.69999885559082,27.183332443237305,23.850000381469727
Icterus auratus,-88.275986,20.654852,3,2020,3236814758,"c(-88.275986, 20.654852)",28,25.799999237060547,27.75,23.316667556762695,1173,200,31,65.34891510009766,535,102,423,106,13.9833345413208,70.98138427734375,183.8354034423828,35.400001525878906,15.699999809265137,19.700000762939453,27.316665649414063,23.883333206176758
Icterus auratus,-88.410126,18.331074,5,2020,3233112242,"c(-88.410126, 18.331074)",6,26.066667556762695,27.66666603088379,23.649999618530273,1295,219,23,64.2674789428711,531,89,528,165,10.183333396911621,68.34452056884766,170.61831665039063,32.79999923706055,17.899999618530273,14.899999618530273,27.600000381469727,25.433334350585938
Icterus auratus,-89.33082,18.498377,1,2020,3221815893,"c(-89.33082, 18.498377)",248,24.72083282470703,26.5,22.200000762939453,1059,185,23,60.332542419433594,457,81,354,130,13.108333587646484,71.240936279296875,181.4143829345703,33.900001525878906,15.5,18.400001525878906,25.683334350585938,24.30000114440918
Icterus auratus,-90.11196,19.997988,1,2020,3217466072,"c(-90.11196, 19.997988)",53,26.241666793823242,28.433332443237305,23.46666717529297,1166,227,19,78.42279815673828,588,68,281,89,13.183333396911621,65.58872985839844,203.8585968017578,36.29999923706055,16.200000762939453,20.099998474121094,27.46666717529297,25.950000762939453
Icterus auratus,-88.322266,20.872786,9,2020,3210329659,"c(-88.322266, 20.872786)",25,25.70833396911621,27.649999618530273,23.183332443237305,1290,210,34,62.50810241699219,580,119,465,135,13.84999942779541,70.66326141357422,185.2618865966797,35.29999923706055,15.699999809265137,19.599998474121094,27.200000762939453,23.799999237060547
Icterus auratus,-90.318344,20.171278,8,2020,3186230389,"c(-90.318344, 20.171278)",4,26.637500762939453,28.583332061767578,24.016666412353516,1076,209,16,81.13838958740234,555,54,255,77,12.808333396911621,67.41228485107422,190.20474243164063,36.099998474121094,17.100000381469727,18.999998092651367,27.883333206176758,26.25
Icterus auratus,-88.05996,19.39006,11,2008,3184634441,"c(-88.05996, 19.39006)",12,26.049999237060547,27.71666717529297,23.733333587646484,1298,205,37,53.5001106262207,527,129,460,167,11.516666412353516,71.09053802490234,168.11790466308594,33.79999923706055,17.600000381469727,16.19999885559082,27.16666603088379,25.21666717529297
Icterus auratus,-88.14303,18.349533,6,2020,3182628154,"c(-88.14303, 18.349533)",11,26.299999237060547,27.849998474121094,24.066665649414063,1342,224,24,58.41130065917969,547,100,478,198,8.333333015441895,66.1375732421875,160.65206909179688,32.099998474121094,19.5,12.599998474121094,27.41666603088379,25.616666793823242
Icterus auratus,-88.868645,21.39302,5,2020,3166112279,"c(-88.868645, 21.39302)",1,25.570833206176758,27.266666412353516,23.049999237060547,786,134,17,61.99993133544922,334,71,273,117,12.608333587646484,72.04762268066406,177.2063446044922,34,16.5,17.5,27.016666412353516,24.883333206176758
Icterus auratus,-88.15437,20.87356,6,2020,3162704706,"c(-88.15437, 20.87356)",22,25.754167556762695,27.683334350585938,23.25,1241,197,36,60.207862854003906,546,118,444,133,13.991666793823242,71.75213623046875,183.93997192382813,35.20000076293945,15.699999809265137,19.5,27.30000114440918,23.83333396911621
Icterus auratus,-89.94524,18.556309,2,2020,3139365024,"c(-89.94524, 18.556309)",157,25.737499237060547,27.899999618530273,22.883333206176758,1051,215,23,68.31776428222656,488,78,248,110,13.375,67.2110595703125,208.970703125,35.79999923706055,15.899999618530273,19.899999618530273,26.58333396911621,25.350000381469727
Icterus auratus,-88.48918,18.916744,3,2020,3138617095,"c(-88.48918, 18.916744)",29,25.620832443237305,27.133333206176758,23.366666793823242,1072,161,23,54.723724365234375,436,94,406,141,11.791666030883789,72.78807067871094,159.7932891845703,33.29999923706055,17.100000381469727,16.19999885559082,26.700000762939453,25.049999237060547
Icterus auratus,-89.7709,19.408876,1,2020,3132559521,"c(-89.7709, 19.408876)",171,25.516666412353516,27.75,22.633333206176758,1121,215,22,70.70861053466797,529,83,292,88,13.549999237060547,66.097564697265625,212.0605926513672,35.79999923706055,15.300000190734863,20.5,26.28333282470703,23.549999237060547
Icterus auratus,-89.416904,20.792959,9,2010,2832196249,"c(-89.416904, 20.792959)",14,25.725000381469727,27.850000381469727,22.933334350585938,1002,173,23,71.85700988769531,492,76,378,92,13.633333206176758,67.159271240234375,204.33372497558594,35.900001525878906,15.600000381469727,20.30000114440918,27.066665649414063,25.299999237060547
Icterus auratus,-87.02648,20.686094,12,2019,2801587315,"c(-87.02648, 20.686094)",9,26.15833282470703,28.25,23.616666793823242,1336,213,36,53.33057403564453,566,138,417,199,9.566666603088379,64.63964080810547,191.41616821289063,33.099998474121094,18.299999237060547,14.799999237060547,27.433332443237305,25.066665649414063
Icterus auratus,-90.02739,20.43582,12,2019,2799082515,"c(-90.02739, 20.43582)",16,26.22916603088379,28.233333587646484,23.58333396911621,1043,186,20,77.01293182373047,521,65,271,76,13.758333206176758,68.79166412353516,192.0281524658203,36.20000076293945,16.200000762939453,20,27.433334350585938,25.91666603088379
